style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Volatility,MP
242,2026-05-31,ALL,AU000000ALL7,21262801W,,-0.0007730803175737824,-0.0006641304677208055,,,,,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,0.005468827431725646,-0.0022148751098488863,,,0.0035156747775379146,-0.0016590824792875555,,-0.0016653196314653281,-0.002545833459596421,-0.0025169035339191893,-0.0004712500233721035,-0.0014914983904706306,,,,,,,,,,,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,,-0.002060348939394313,-0.0004764279820453362
243,2026-05-31,ALL,US0200021014,02834901,0.0050338070678383785,0.002295207367719053,0.00196006646889282,0.002109404866522749,-0.0010374122294374176,-0.0050338070678383785,0.0022833764019060685,0.0032812964590353873,,,0.001276585077722701,,,,,-0.0010751820921596534,,,-0.0016653196314653281,,,0.0018534519747689425,,,,-0.002171446186126359,,,0.0018380706305799886,,,0.0021296876056239294,0.0022600766427029453,,,,0.002060348939394313,,,0.005468827431725646,-0.00240747294548792,0.004429750219697773,0.003407500168998287,-0.0011596204763606737,0.004429750219697773,0.005537187774622216,,,,,0.0007919505526286219
244,2026-05-31,ALLE,IE00BFRT3W74,31605601,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,-0.0050338070678383785,-0.0007730803175737824,,,,0.001276585077722701,,,,-0.0011718915925126383,,,,,,,-0.0004712500233721035,,0.0013302553212305624,,,,,,,,,,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,-0.0019093750946973158,,,,-0.0011596204763606737,,,,,,,-0.0003952489451769867
245,2026-05-31,ALNY,US02043Q1076,26426501,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,,,,,-0.0015652827631440892,,,,,-0.0036914585164148105,0.0022600766427029453,0.0035156747775379146,-0.0016590824792875555,-0.0023192409527213473,,0.0025312858398272987,0.0025312858398272987,0.0018534519747689425,-0.0014914983904706306,0.0013302553212305624,,,,,,0.002636756083153436,0.002295207367719053,,,,,0.0025904972045016216,0.002060348939394313,0.002109404866522749,,,,-0.002237247585705946,-0.0011565927466573819,,-0.0015016102439653466,,,,-0.0013672068579314114,0.0020413595482478217,-0.0001164850778842608
246,2026-05-31,ALO,FR0010220475,21839901W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,,-0.0007730803175737824,,,,0.001276585077722701,,,,-0.0011718915925126383,,,,,,,0.0018534519747689425,,0.0013302553212305624,,,,,-0.0009286688091609587,0.002636756083153436,0.002295207367719053,0.0021296876056239294,0.0022600766427029453,0.003851956712780672,,,0.002060348939394313,0.002109404866522749,-0.0007650691225730178,,,,,0.0022600766427029453,,,,,-0.0013672068579314114,,0.0002827126197842258
247,2026-05-31,ALV,DE0008404005,01572401W,,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,,-0.0007730803175737824,,,,,,,,,-0.0010751820921596534,-0.0016590824792875555,,,,,-0.0004712500233721035,-0.0014914983904706306,,,-0.002171446186126359,,,,,,,,,,,-0.0006986987728229925,-0.000715630083957637,,,,,,,-0.0015016102439653466,,,,,,-0.00021273996498081426
248,2026-05-31,AM,FR0014004L86,10051701W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,,,0.0022833764019060685,,,,0.001276585077722701,,,,0.0022600766427029453,,,,,,,-0.0004712500233721035,,0.0013302553212305624,,,,,,-0.0013342621143667991,,,,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,0.002684697102847135,0.0020413595482478217,0.00012935704399218669
249,2026-05-31,AMAT,US0382221051,00170401,0.0050338070678383785,0.002295207367719053,0.00196006646889282,0.002109404866522749,-0.0010374122294374176,,-0.0007730803175737824,,0.00606815098588736,0.004867857384283267,,0.005468827431725646,,,-0.0011718915925126383,,,0.009040306570811781,,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,,,-0.0011476036838595266,,,,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,-0.0019093750946973158,0.004662894968102919,,,,,,,,,,0.0002981386079839829
250,2026-05-31,AMD,US0079031078,00116101,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,,,,,0.0032812964590353873,-0.0015652827631440892,-0.0012729167297982106,,,,0.003660950594791548,-0.0011718915925126383,,,-0.0023192409527213473,,,-0.0025169035339191893,-0.0004712500233721035,,,,,,,,0.002636756083153436,0.002295207367719053,,,,,,-0.0006986987728229925,-0.000715630083957637,0.002953166813131849,,0.004662894968102919,,,,,,,,,-0.002060348939394313,0.0003821532784781228
251,2026-05-31,AME,US0311001004,00159801,,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,-0.0050338070678383785,-0.0007730803175737824,,,,0.001276585077722701,,,,-0.0011718915925126383,,,,,-0.002545833459596421,-0.0025169035339191893,-0.0004712500233721035,,0.0013302553212305624,,,,,-0.0009286688091609587,-0.0013342621143667991,,,-0.0011476036838595266,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,-0.0019093750946973158,,,,-0.0011596204763606737,,,,,,-0.002060348939394313,-0.0005553879796892834
252,2026-05-31,AMGN,US0311621009,00160201,,,,,-0.0010374122294374176,-0.0050338070678383785,,,-0.0015652827631440892,,,,,,0.0022600766427029453,0.0035156747775379146,0.003257169279189539,-0.0023192409527213473,,,0.0025312858398272987,0.0018534519747689425,-0.0014914983904706306,,,,,-0.003885745806752432,,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,,,0.0025904972045016216,0.002060348939394313,,,,-0.00240747294548792,,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,,,,-0.0013672068579314114,0.0020413595482478217,-0.00015833347726061417
253,2026-05-31,AMP,US03076C1062,16470801,0.0050338070678383785,0.002295207367719053,0.00196006646889282,,,,,0.0032812964590353873,,,0.001276585077722701,,,,,-0.0010751820921596534,-0.0016590824792875555,,,,,-0.0004712500233721035,,,,-0.002171446186126359,,,,,,0.0021296876056239294,,,,,-0.0006986987728229925,,,,,,-0.0011565927466573819,,,,,,,0.0020413595482478217,0.00022474842241490824
254,2026-05-31,AMRZ,CH1430134226,36691101W,,-0.0007730803175737824,-0.0006641304677208055,,,,-0.0007730803175737824,,,-0.0012729167297982106,,-0.0018770128049566833,,,-0.0011718915925126383,-0.0010751820921596534,,,,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,-0.0013342621143667991,,,-0.0011476036838595266,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,-0.0011565927466573819,,,,,,0.002684697102847135,,-0.00011863617191820819
255,2026-05-31,AMS,ES0109067019,29450801W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,,,-0.0007730803175737824,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,,-0.0022148751098488863,0.003660950594791548,,-0.0010751820921596534,0.003257169279189539,,,-0.002545833459596421,,-0.0004712500233721035,0.004342892372252718,,,,,,,,,,,,,,,,-0.0007650691225730178,,,,,,,,,,0.002684697102847135,,0.0003624716555656022
256,2026-05-31,AMT,US03027X1000,10536501,,,,,,,,,,0.004867857384283267,,,,,,,,,,,0.0025312858398272987,,,,,-0.002171446186126359,0.005986148945537531,0.003885745806752432,,,,,,,,,,,-0.0007650691225730178,-0.0019093750946973158,,,-0.0011565927466573819,-0.0011596204763606737,,,,,-0.0013672068579314114,0.0020413595482478217,-1.2965008943044778e-05
257,2026-05-31,AMUN,FR0004125920,32072301W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,,0.0022833764019060685,,,,,,,,,-0.0010751820921596534,,,-0.0016653196314653281,,,0.0018534519747689425,-0.0014914983904706306,,,-0.002171446186126359,,,-0.0009286688091609587,,,,,,,,,,,,,0.004429750219697773,-0.0011565927466573819,,0.004429750219697773,,,0.005679166948330478,,-0.002060348939394313,0.00021750778995855875
258,2026-05-31,AMZN,US0231351067,06476801,0.0050338070678383785,0.002295207367719053,0.00196006646889282,0.002109404866522749,,,0.0022833764019060685,0.0032812964590353873,-0.0015652827631440892,-0.0012729167297982106,,,,0.003660950594791548,,-0.0010751820921596534,0.003257169279189539,,0.003305783746043114,,,0.0018534519747689425,0.004342892372252718,,0.010804268828531154,,,,,0.002636756083153436,-0.0023071615727592565,,-0.0011476036838595266,0.003851956712780672,0.013028677116758156,0.0025904972045016216,,,-0.0007650691225730178,-0.0019093750946973158,0.004662894968102919,,,,,,,,-0.0013672068579314114,,0.001353156905222084
259,2026-05-31,ANA,ES0125220311,10271201W,,,0.00196006646889282,,-0.0010374122294374176,,,,,,0.001276585077722701,,,,,,,,,0.0025312858398272987,0.0025312858398272987,-0.0004712500233721035,,0.0013302553212305624,,0.006328214599568247,,,0.0018380706305799886,,0.002295207367719053,,,,,0.0025904972045016216,,0.002109404866522749,,,,0.004429750219697773,-0.0011565927466573819,-0.0011596204763606737,0.004429750219697773,0.005537187774622216,0.008859500439395545,,,0.0020413595482478217,0.0009408661224442923
260,2026-05-31,ANET,US0404132054,02074801,,-0.0007730803175737824,,,-0.0010374122294374176,,-0.0007730803175737824,,0.00606815098588736,0.004867857384283267,,,,,,,,0.009040306570811781,,,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,,,,,,,,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,-0.0011596204763606737,,,,,,,1.778245456498763e-05
261,2026-05-31,ANTO,GB0000456144,20018901W,,,,,,,,-0.001121455751822221,,-0.0012729167297982106,,,,,0.0022600766427029453,-0.0010751820921596534,-0.0016590824792875555,,,,,-0.0004712500233721035,,,,,,,,,-0.0023071615727592565,,-0.0011476036838595266,0.003851956712780672,,,,,,,,,-0.0011565927466573819,,,,-0.004520153285405891,,-0.0013672068579314114,,-0.0002522052148993735
262,2026-05-31,ANZ,AU000000ANZ3,01588901W,,-0.0007730803175737824,-0.0006641304677208055,,,,,-0.001121455751822221,,,,,0.0022038558306954094,,,0.0035156747775379146,0.003257169279189539,,0.003305783746043114,,,-0.0004712500233721035,0.004342892372252718,,,-0.002171446186126359,,,,,,,,,,,-0.0006986987728229925,,,,,-0.002237247585705946,-0.0011565927466573819,,-0.0015016102439653466,,,,,,0.00012306776950432393
263,2026-05-31,AON,IE00BLP1HW54,00322101,,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,,-0.0007730803175737824,,,,-0.003786111298886986,,,,,-0.0010751820921596534,,,,,,-0.0004712500233721035,-0.0014914983904706306,,,-0.002171446186126359,,,,,,,,,,,,,,-0.0019093750946973158,0.004662894968102919,,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,,,-0.0028764611816219305,,,-0.00025622402836078507
264,2026-05-31,APA,AU000000APA1,24253601W,,,-0.0006641304677208055,,-0.0010374122294374176,,-0.0007730803175737824,-0.001121455751822221,,,0.001276585077722701,,,,,,,,,-0.002545833459596421,,0.0018534519747689425,,0.0013302553212305624,,-0.002171446186126359,,,-0.0009286688091609587,,0.002295207367719053,,,-0.0013105769880762642,,0.0025904972045016216,,0.002109404866522749,,,,-0.002237247585705946,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,,-0.004520153285405891,-0.0028764611816219305,,0.0020413595482478217,-0.0002684565269886487
265,2026-05-31,APD,US0091581068,00120901,,-0.0007730803175737824,-0.0006641304677208055,,-0.0010374122294374176,,,0.0032812964590353873,,-0.0012729167297982106,,-0.0018770128049566833,,,-0.0011718915925126383,-0.0010751820921596534,,,,,,-0.0004712500233721035,,,,,,-0.003885745806752432,-0.0009286688091609587,-0.0013342621143667991,,,,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,-0.0011565927466573819,-0.0011596204763606737,,-0.0028214969552215114,-0.004520153285405891,,-0.0013672068579314114,,-0.0004526697918808214
266,2026-05-31,APH,US0320951017,01428201,,,,,-0.0010374122294374176,,,,0.00606815098588736,0.004867857384283267,,,,,0.0022600766427029453,,,-0.0023192409527213473,,,,-0.0004712500233721035,,,,,,,0.0018380706305799886,0.002636756083153436,0.002295207367719053,0.0021296876056239294,0.0022600766427029453,,,0.0025904972045016216,0.002060348939394313,0.002109404866522749,0.002953166813131849,0.005468827431725646,,,,,,,,,,,0.0005022708760740912
267,2026-05-31,APO,US03769M1062,18425401,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,,,0.0022833764019060685,0.0032812964590353873,,,0.001276585077722701,,-0.0022148751098488863,,,-0.0010751820921596534,-0.0016590824792875555,,-0.0016653196314653281,,,-0.0004712500233721035,,,,-0.002171446186126359,,,0.0018380706305799886,,,0.0021296876056239294,0.0022600766427029453,,,,-0.0006986987728229925,-0.000715630083957637,,-0.0019093750946973158,-0.00240747294548792,-0.002237247585705946,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,,,-0.0028764611816219305,,0.0020413595482478217,-0.0002705012342702254
268,2026-05-31,APP,US03831W1080,03821201,0.0050338070678383785,0.002295207367719053,,,,0.0050338070678383785,,-0.001121455751822221,0.00606815098588736,0.004867857384283267,,0.005468827431725646,-0.0022148751098488863,,-0.0011718915925126383,,,0.009040306570811781,,,0.0025312858398272987,0.0018534519747689425,,,,,,,,0.002636756083153436,0.002295207367719053,0.0021296876056239294,0.0022600766427029453,,,0.0025904972045016216,0.002060348939394313,,0.002953166813131849,0.005468827431725646,-0.00240747294548792,,,0.0022600766427029453,,,,,,0.0020413595482478217,0.0010006212073560374
269,2026-05-31,APTV,JE00BTDN8H13,11812204,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,-0.0050338070678383785,-0.0007730803175737824,-0.001121455751822221,-0.0015652827631440892,-0.0012729167297982106,,-0.0018770128049566833,-0.0022148751098488863,,-0.0011718915925126383,-0.0010751820921596534,,,-0.0016653196314653281,,,-0.0004712500233721035,-0.0014914983904706306,,,,0.005986148945537531,0.003885745806752432,0.0018380706305799886,-0.0013342621143667991,,,,-0.0013105769880762642,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,-0.0019093750946973158,,,,,,,,,0.002684697102847135,,-0.0004684368953275282
270,2026-05-31,ARES,US03990B1017,02041201,-0.0025904972045016216,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,,,-0.0007730803175737824,-0.001121455751822221,,,,,,,,-0.0010751820921596534,,,,,,-0.0004712500233721035,,,,,,,,,,,,,,,-0.0006986987728229925,-0.000715630083957637,,0.005468827431725646,-0.00240747294548792,-0.002237247585705946,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,-0.0028214969552215114,,-0.0028764611816219305,,,-0.00030477505034561935
271,2026-05-31,ARGX,NL0010832176,31800501W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,0.0020319955136228317,,,,0.00606815098588736,,,,-0.0022148751098488863,-0.0036914585164148105,0.0022600766427029453,-0.0010751820921596534,-0.0016590824792875555,0.009040306570811781,-0.0016653196314653281,,-0.0025169035339191893,-0.0004712500233721035,-0.0014914983904706306,0.0013302553212305624,,,0.005986148945537531,0.003885745806752432,,0.002636756083153436,0.002295207367719053,,0.0022600766427029453,,,0.0025904972045016216,,,,,,-0.002237247585705946,-0.0011565927466573819,0.0022600766427029453,-0.0015016102439653466,,,,-0.0013672068579314114,-0.002060348939394313,-0.0003600887474453666
272,2026-05-31,ARX,CA00208D4084,10523901C,,,,,,,0.0022833764019060685,0.0032812964590353873,,,-0.003786111298886986,,,,-0.0011718915925126383,,,,,,,-0.0004712500233721035,,-0.003955134124730154,,,,,,,,0.0021296876056239294,0.0022600766427029453,-0.0013105769880762642,-0.010804268828531154,,,,0.002953166813131849,,,,,0.0022600766427029453,,,,,,,-7.642136402299939e-05
273,2026-05-31,ASM,NL0000334118,00116601W,,0.002295207367719053,0.00196006646889282,0.002109404866522749,,,-0.0007730803175737824,0.0032812964590353873,0.00606815098588736,-0.0012729167297982106,,-0.0018770128049566833,-0.0022148751098488863,-0.0036914585164148105,,,,0.009040306570811781,,,,0.0018534519747689425,,,,,,,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,-0.002150364184319307,-0.0011476036838595266,,,0.0025904972045016216,0.002060348939394313,0.002109404866522749,-0.0007650691225730178,,,,,,,,,,,-0.002060348939394313,5.803900657015702e-05
274,2026-05-31,ASML,NL0010273215,06121401W,,,,,,,-0.0007730803175737824,0.0032812964590353873,0.00606815098588736,0.004867857384283267,,-0.0018770128049566833,,-0.0036914585164148105,,,,0.009040306570811781,,0.0025312858398272987,,-0.0004712500233721035,,,,,,,-0.0009286688091609587,-0.0013342621143667991,-0.0023071615727592565,,-0.0011476036838595266,,,,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,,,,,,,,-0.00011812717915789488
275,2026-05-31,ASRNL,NL0011872643,01551203W,,0.002295207367719053,,,,,-0.0007730803175737824,-0.001121455751822221,,,0.001276585077722701,,0.0022038558306954094,,,-0.0010751820921596534,-0.0016590824792875555,,-0.0016653196314653281,,,-0.0004712500233721035,-0.0014914983904706306,,,-0.002171446186126359,,,0.0018380706305799886,,,,,,,,-0.0006986987728229925,-0.000715630083957637,,,,-0.002237247585705946,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,-0.0028214969552215114,,-0.0028764611816219305,,,-0.00039426370845618136
276,2026-05-31,ASSA B,SE0007100581,22349201W,,-0.0007730803175737824,-0.0006641304677208055,-0.001069987975772409,-0.0010374122294374176,,-0.0007730803175737824,,,,0.001276585077722701,,,,-0.0011718915925126383,,,,,,,-0.0004712500233721035,,0.0013302553212305624,,,,,-0.0009286688091609587,,,,,,,-0.0008754447074501527,-0.0006986987728229925,-0.000715630083957637,-0.0007650691225730178,,,,,-0.0011596204763606737,,,,,0.002684697102847135,,-3.6856959946622417e-05
277,2026-05-31,ASTS,US00217D1000,03859801,,,0.00196006646889282,-0.001069987975772409,,,-0.0007730803175737824,-0.001121455751822221,,-0.0012729167297982106,,-0.0018770128049566833,,-0.0036914585164148105,-0.0011718915925126383,,-0.0016590824792875555,,0.003305783746043114,,,0.0018534519747689425,,,-0.010547024332613744,,,,-0.0009286688091609587,,,,,,,,,-0.000715630083957637,,,-0.00240747294548792,,,,,,,,-0.0013672068579314114,,-0.00046243408524644566
278,2026-05-31,ASX,AU000000ASX7,22613601W,,,0.00196006646889282,0.002109404866522749,-0.0010374122294374176,,-0.0007730803175737824,-0.001121455751822221,,,-0.003786111298886986,,-0.0022148751098488863,,,-0.0010751820921596534,0.003257169279189539,,,,,-0.0004712500233721035,-0.0014914983904706306,,,-0.002171446186126359,,,-0.0009286688091609587,,,0.0021296876056239294,0.0022600766427029453,,,,-0.0006986987728229925,-0.000715630083957637,,,,-0.002237247585705946,-0.0011565927466573819,-0.0011596204763606737,-0.0015016102439653466,-0.0028214969552215114,,-0.0028764611816219305,,,-0.0003440524624939373
