style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Size,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Valuation,Volatility,MP
175,2026-07-31,9104,JP3362700001,10057401W,,,,0.0010520605881563728,-0.0005445960691632988,0.001278747676212166,,,-0.0016532380671028715,,,,,-0.00204825955216285,,,-0.0005497703786090309,,,,,-0.001315075735195466,,-0.001315075735195466,0.0016185547510098044,,,,,0.0011630820572583016,0.0010666052045824978,,0.0009524828370140001,,-0.00039700399553070675,,0.0010969352104000098,,,,,-0.0006074890535286143,0.0013535282420725264,0.0015430221959626803,0.0013456588918279188,0.0010917609877094435,,-0.0002778551373282137,,-0.0010666052045824978,6.738825587483422e-05
176,2026-07-31,9107,JP3223800008,10104201W,-0.00031619307294317216,0.0010196181911647667,,0.0010520605881563728,,0.001278747676212166,,,,,,,-0.0007301366857867572,-0.00204825955216285,,,0.0010866353492694932,,,,,-0.001315075735195466,,-0.001315075735195466,-0.0004125727796691658,,,0.0013378805167306475,,-0.00039295981221460445,-0.000362211783089831,,-0.00048019362944896687,,0.0011630820572583016,,,,,,,,,0.0015430221959626803,,0.0010917609877094435,0.00062051830936837,0.0010917609877094435,,-0.0010666052045824978,7.507452503844121e-05
177,2026-07-31,9202,JP3429800000,10024701W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,0.001278747676212166,,,-0.0016532380671028715,,,,-0.0007301366857867572,-0.00204825955216285,,,-0.0005497703786090309,,,,,,,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,0.0009524828370140001,,-0.00039700399553070675,,-0.0011127563913192406,,,,,-0.0006074890535286143,0.0013535282420725264,0.0015430221959626803,0.0013456588918279188,0.0010917609877094435,0.00062051830936837,0.0010917609877094435,,,8.719412034683687e-05
178,2026-07-31,9432,JP3735400008,00790801W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,-0.00043343320111311243,,,,,-0.0013859480802060002,,,,0.001701862716135309,,-0.0005497703786090309,,,,0.0015638738472594732,,,,,,,,,,-0.000362211783089831,,0.0009524828370140001,,,,,,,0.0009485792188295165,,,,,,-0.00037032532703104327,,-0.0002778551373282137,,,1.2859331826971115e-05
179,2026-07-31,9433,JP3496400007,20158401W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,-0.00043343320111311243,,,,,-0.0013859480802060002,,,,-0.000863631826098515,,-0.0005497703786090309,,,,0.0015638738472594732,,,,,,,,,,-0.000362211783089831,,,,,,,,,,,,,,,-0.00037032532703104327,,-0.0002778551373282137,,,-5.126638832920719e-05
180,2026-07-31,9434,JP3732000009,22315002W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,,,,-0.0013859480802060002,,,,,,-0.0005497703786090309,,,,0.0015638738472594732,,,,,,,,,,-0.000362211783089831,,,,,,,,,,,,,,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,-3.0442869813526114e-05
181,2026-07-31,9435,JP3783420007,21220001W,-0.00031619307294317216,,,,,0.001278747676212166,,,0.0005577188660106073,,,,,0.0006888491946261965,,,-0.0005497703786090309,,,,,-0.001315075735195466,,-0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,0.0009524828370140001,,-0.00039700399553070675,,-0.0011127563913192406,,,,,,,0.0015430221959626803,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,-6.785241997790308e-05
182,2026-07-31,9502,JP3526600006,10045001W,0.0009295314433510121,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,,,,0.0005577188660106073,,0.001377698389252393,0.0023617686672898165,,0.0006888491946261965,,-0.00047820935825289675,,,,,,,,,-0.0004125727796691658,,,,,-0.00039295981221460445,,0.002630151470390932,,0.0026005992066786745,,,,,,,0.001780410226110785,-0.0006074890535286143,0.0013535282420725264,0.0015430221959626803,0.0013456588918279188,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,0.0018082291358937658,,0.0004022429684454768
183,2026-07-31,9503,JP3228600007,10030201W,-0.00031619307294317216,,,0.0010520605881563728,-0.0005445960691632988,,,,0.0005577188660106073,,,,,0.0006888491946261965,,0.001881734385320342,,,,,,,,,-0.0004125727796691658,,,,,-0.00039295981221460445,,0.002630151470390932,-0.00048019362944896687,-0.0013301915482436897,,,,,,,0.001780410226110785,-0.0006074890535286143,0.0013535282420725264,0.0015430221959626803,0.0013456588918279188,0.0010917609877094435,0.00062051830936837,0.0010917609877094435,0.0018082291358937658,,0.00030517296396402355
184,2026-07-31,9531,JP3573000001,10084801W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,-0.0005445960691632988,,,,0.0005577188660106073,,,,,0.0006888491946261965,,0.001881734385320342,0.0010866353492694932,,,,,0.001315075735195466,,0.001315075735195466,-0.0004125727796691658,,,,,-0.00039295981221460445,,-0.0006747910477970904,0.0009524828370140001,0.0026005992066786745,,,,,,,,-0.0006074890535286143,,-0.0007766890248134296,0.0013456588918279188,0.0010917609877094435,0.00062051830936837,0.0010917609877094435,0.0018082291358937658,-0.0010666052045824978,0.00036755879761836527
185,2026-07-31,9532,JP3180400008,10084601W,0.0009295314433510121,,,,,,,,0.0005577188660106073,,,,,0.0006888491946261965,,-0.00047820935825289675,,,,,,0.001315075735195466,,,-0.0004125727796691658,,,,,-0.00039295981221460445,,-0.0006747910477970904,,0.0026005992066786745,,,,,,,0.001780410226110785,-0.0006074890535286143,,0.0015430221959626803,0.0013456588918279188,0.0010917609877094435,0.00062051830936837,0.0010917609877094435,,-0.0010666052045824978,0.00021897134924574006
186,2026-07-31,9602,JP3598600009,10274401W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,,,,-0.0013859480802060002,,,,-0.000863631826098515,,-0.0005497703786090309,,,,-0.0007926483883369932,,,,,,,,,,,,,,,,,,,-0.0009524828370140001,,,,,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,-0.00011345177290692017
187,2026-07-31,9697,JP3218900003,20109901W,,-0.0003459691022337848,,-0.00035718106388025003,,-0.00043343320111311243,,0.001701862716135309,,,,-0.0023861167978804334,,,-0.000863631826098515,,-0.0005497703786090309,,,,-0.0007926483883369932,,,,,,,,,,-0.000362211783089831,,,,,,,,,-0.0009524828370140001,,,,,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,-0.00015217979902958147
188,2026-07-31,9735,JP3421800008,01974101W,0.0009295314433510121,,,,,,,,,,,,,,,,-0.0005497703786090309,,,,,,,-0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,,,-0.000362211783089831,,,,-0.00039700399553070675,,,,,,,,,,,,0.00062051830936837,-0.0002778551373282137,,-0.0010666052045824978,-8.089195107301576e-05
189,2026-07-31,9766,JP3300200007,20059501W,,,,,-0.0005445960691632988,,,0.001701862716135309,,,,,,,-0.000863631826098515,,-0.0005497703786090309,,,,-0.0007926483883369932,,,,,,,,,,-0.000362211783089831,,,,,,,,,-0.0009524828370140001,,,,,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,-7.061641777168332e-06
190,2026-07-31,9843,JP3756100008,22181201W,,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,0.001278747676212166,,-0.000580083532316797,,-0.0008092773755049022,,0.0023617686672898165,,,,-0.00047820935825289675,-0.0005497703786090309,-0.0007099795380196381,,-0.0011689562090626366,-0.0007926483883369932,,,,-0.0004125727796691658,,,-0.0003434025658670653,,0.0011630820572583016,-0.000362211783089831,-0.0006747910477970904,,-0.0013301915482436897,-0.00039700399553070675,,,,,,,,,,,0.0010917609877094435,,-0.0002778551373282137,,,3.505619112215595e-06
191,2026-07-31,9983,JP3802300008,21294801W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,-0.0005445960691632988,,,,,-0.0008092773755049022,0.001377698389252393,,,,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,-0.0007099795380196381,,-0.0011689562090626366,,,-0.0023145332939440203,,-0.0004125727796691658,,,-0.0003434025658670653,,-0.00039295981221460445,,-0.0006747910477970904,-0.00048019362944896687,0.0026005992066786745,-0.00039700399553070675,,,,,,,,-0.001361490172908247,,,-0.00037032532703104327,,-0.0002778551373282137,,-0.0010666052045824978,-0.0001788069317180149
192,2026-07-31,9984,JP3436100006,20422201W,0.0009295314433510121,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,0.001278747676212166,,0.001701862716135309,,,-0.0013859480802060002,0.0023617686672898165,,,-0.000863631826098515,,-0.0005497703786090309,,,,,,,,,,,,,,0.0010666052045824978,,,,,,,,,0.0009485792188295165,,,,,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,0.00019520679838843784
193,2026-07-31,9CI,SGXE62145532,35029801W,-0.00031619307294317216,,,,,,,,,,,,,,,,,,0.0010332737919392947,,-0.0007926483883369932,,,,,,,-0.0003434025658670653,,,,,-0.00048019362944896687,-0.0013301915482436897,,-0.0031277476945189464,,,,,,,,,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,,-0.0001344507996130793
194,2026-07-31,A,US00846U1016,12655401,-0.00031619307294317216,,,,,,,,,-0.0008092773755049022,,,,,,-0.00047820935825289675,,,,,,,,,,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,,,-0.00039700399553070675,,,,0.0026913177836558376,,,,,,,-0.00037032532703104327,,-0.0002778551373282137,,,-6.102321063637332e-05
195,2026-07-31,A17U,SG1M77906915,25607801W,-0.00031619307294317216,,,,,,,,,,,,,,,,-0.0005497703786090309,,0.0010332737919392947,,0.0015638738472594732,,0.002269150288180412,,,,,0.0013378805167306475,,,,,-0.00048019362944896687,-0.0013301915482436897,,,0.0010969352104000098,,,,,,,,,0.0010917609877094435,-0.00062051830936837,0.0010917609877094435,,,0.00017549338804254472
196,2026-07-31,A5G,IE00BF0L3536,01550501W,,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,0.001278747676212166,,,0.0005577188660106073,,0.001377698389252393,,,,0.001701862716135309,,,0.002183521975418887,,,0.0015638738472594732,,,,,,,,,,-0.000362211783089831,,-0.00048019362944896687,0.0026005992066786745,,,,,,,,,,0.0015430221959626803,,,,,,,0.00021266980175575135
197,2026-07-31,A6I,KYG4124C1096,03696501W,,,,,,,,,0.0005577188660106073,,,,-0.0007301366857867572,0.0006888491946261965,,,-0.0005497703786090309,,,,,-0.001315075735195466,,-0.001315075735195466,,,,-0.0003434025658670653,,0.0011630820572583016,0.0010666052045824978,,,,-0.00039700399553070675,,-0.0011127563913192406,,,,,,,-0.0007766890248134296,,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,,-0.0010666052045824978,-0.0001301787459042053
198,2026-07-31,AAF,GB00BKDRYJ47,33273901W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,0.0010617125201578075,,,,,,0.001377698389252393,-0.0023861167978804334,,,0.001701862716135309,,0.0010866353492694932,,,,0.0015638738472594732,,,,,,,,,,0.0010666052045824978,,0.0009524828370140001,,,,,,,,,,,,,0.0010917609877094435,,0.0010917609877094435,,,9.286337310838246e-05
199,2026-07-31,AAL,GB00BTK05J60,01550802W,0.0009295314433510121,-0.0003459691022337848,,-0.00035718106388025003,,-0.00043343320111311243,,-0.000580083532316797,,,,,0.0014199590760392762,,-0.000863631826098515,-0.00047820935825289675,0.0010866353492694932,0.002183521975418887,,,-0.0007926483883369932,,,,-0.0004125727796691658,,,-0.0003434025658670653,,0.0011630820572583016,,,-0.00048019362944896687,,-0.00039700399553070675,,-0.0011127563913192406,,,0.0009485792188295165,,-0.0006074890535286143,,,,,0.00062051830936837,-0.0002778551373282137,,,-3.584543626100842e-05
200,2026-07-31,AAPL,US0378331005,00169001,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,-0.0005445960691632988,-0.00043343320111311243,,-0.000580083532316797,,0.0031705935533479727,0.001377698389252393,,,,,0.001881734385320342,,,,0.004538300576360824,,0.001315075735195466,,0.001315075735195466,-0.0004125727796691658,,,-0.0003434025658670653,,,,,,,,,,0.0032599060478084793,,0.0009485792188295165,,-0.0006074890535286143,,,,,,,,0.0010666052045824978,0.0003722086222708029
201,2026-07-31,ABBN,CH0012221716,21041801W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,,,,,0.0005577188660106073,,,,,0.0006888491946261965,,,-0.0005497703786090309,,,,,,,,0.0016185547510098044,,,-0.0003434025658670653,,,,,,,-0.00039700399553070675,,,,,,,-0.0006074890535286143,,-0.0007766890248134296,-0.0013456588918279188,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,,,-7.522782427634328e-05
202,2026-07-31,ABBV,US00287Y1091,01610101,,-0.0003459691022337848,-0.0011869401507405232,-0.00035718106388025003,0.0010617125201578075,,,,0.0005577188660106073,-0.0008092773755049022,,,,0.0006888491946261965,0.001701862716135309,-0.00047820935825289675,0.0010866353492694932,,,,0.0015638738472594732,,0.002269150288180412,-0.001315075735195466,,,,0.0013378805167306475,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,-0.00048019362944896687,,,-0.0031277476945189464,,,,0.0009485792188295165,-0.001780410226110785,-0.0006074890535286143,,,-0.0013456588918279188,-0.00037032532703104327,-0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,,-0.00016068868427661587
203,2026-07-31,ABF,GB0006731235,01740401W,-0.00031619307294317216,-0.0003459691022337848,,,-0.0005445960691632988,,,,,,,,-0.0007301366857867572,,-0.000863631826098515,-0.00047820935825289675,,,0.0010332737919392947,,-0.0007926483883369932,,,,,,,-0.0003434025658670653,,-0.00039295981221460445,-0.000362211783089831,,,,,0.0031277476945189464,,,,,0.001780410226110785,-0.0006074890535286143,,,,0.0010917609877094435,,-0.0002778551373282137,0.0018082291358937658,-0.0010666052045824978,0.00011881417673010741
204,2026-07-31,ABI,BE0974293251,24163701W,,0.0010196181911647667,,,0.0010617125201578075,,,,,,,,-0.0007301366857867572,-0.00204825955216285,-0.000863631826098515,-0.00047820935825289675,,,0.0010332737919392947,,0.0015638738472594732,-0.001315075735195466,0.002269150288180412,-0.001315075735195466,,,,-0.0003434025658670653,,-0.00039295981221460445,,,-0.00048019362944896687,,-0.00039700399553070675,,,,,0.0009485792188295165,,,,-0.0007766890248134296,-0.0013456588918279188,-0.00037032532703104327,,-0.0002778551373282137,-0.0009076601152721648,,-8.818580963840865e-05
205,2026-07-31,ABN,NL0011540547,32076490W,0.0009295314433510121,0.0010196181911647667,,0.0010520605881563728,0.0010617125201578075,-0.00043343320111311243,,0.001701862716135309,0.0005577188660106073,,,-0.0023861167978804334,,,0.001701862716135309,,,0.002183521975418887,0.0010332737919392947,,0.0015638738472594732,,0.002269150288180412,,,,,,,,-0.000362211783089831,,-0.00048019362944896687,-0.0013301915482436897,,,,,,,,0.0011808843336449082,0.0013535282420725264,,,,,,,,0.00016624941262018592
206,2026-07-31,ABNB,US0090661010,03746001,0.0009295314433510121,,,,,-0.00043343320111311243,,-0.000580083532316797,,-0.0008092773755049022,0.001377698389252393,,,,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,0.002183521975418887,,-0.0011689562090626366,0.0015638738472594732,,-0.0023145332939440203,,-0.0004125727796691658,,-0.005645203155961025,-0.0003434025658670653,,,-0.000362211783089831,,,,-0.00039700399553070675,,,,,,,,,,,-0.00037032532703104327,,0.0010917609877094435,,,-7.347092923357969e-05
207,2026-07-31,ABT,US0028241000,00107801,-0.00031619307294317216,-0.0003459691022337848,-0.0011869401507405232,-0.00035718106388025003,,,,,0.0005577188660106073,-0.0008092773755049022,,,,0.0006888491946261965,,-0.00047820935825289675,-0.0005497703786090309,,,,,,,,,,,-0.0003434025658670653,-0.0031277476945189464,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,,,-0.00039700399553070675,,,,0.0026913177836558376,0.0009485792188295165,,,,,,-0.00037032532703104327,,-0.0002778551373282137,0.0018082291358937658,,-4.098544108995329e-05
208,2026-07-31,ABVX,FR0012333284,31991901W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,,,,0.0005577188660106073,-0.0008092773755049022,,,,,-0.000863631826098515,-0.00047820935825289675,-0.0005497703786090309,,,,0.0015638738472594732,-0.001315075735195466,-0.0023145332939440203,,,,,,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,-0.00048019362944896687,,-0.00039700399553070675,-0.0031277476945189464,,,,-0.0009524828370140001,-0.001780410226110785,,-0.001361490172908247,-0.0007766890248134296,-0.0013456588918279188,-0.00037032532703104327,0.00062051830936837,-0.0002778551373282137,-0.0009076601152721648,-0.0010666052045824978,-0.0004401250737250202
209,2026-07-31,ABX,CA06849F1080,00205501C,,,,0.0010520605881563728,0.0010617125201578075,0.001278747676212166,,,,,0.001377698389252393,,0.0014199590760392762,,0.001701862716135309,-0.00047820935825289675,,0.002183521975418887,,,0.0015638738472594732,,,,-0.0004125727796691658,,,0.0013378805167306475,,0.0011630820572583016,0.0010666052045824978,,0.0009524828370140001,,0.0011630820572583016,,0.0010969352104000098,,,0.0009485792188295165,0.001780410226110785,0.0011808843336449082,,,,0.0010917609877094435,0.00062051830936837,0.0010917609877094435,-0.0009076601152721648,,0.00043242517791843444
210,2026-07-31,AC,FR0000120404,10000101W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,-0.00043343320111311243,,-0.000580083532316797,,-0.0008092773755049022,-0.0013859480802060002,,,,,-0.00047820935825289675,,-0.0007099795380196381,,-0.0011689562090626366,-0.0007926483883369932,-0.001315075735195466,,,0.0016185547510098044,,,0.0013378805167306475,,-0.00039295981221460445,-0.000362211783089831,-0.0006747910477970904,,,,,,,,,,,,,,-0.00037032532703104327,,-0.0002778551373282137,,,-0.00022322946290027836
211,2026-07-31,ACA,FR0000045072,02456302W,-0.00031619307294317216,-0.0003459691022337848,,-0.00035718106388025003,,-0.00043343320111311243,,-0.000580083532316797,0.0005577188660106073,,,,-0.0007301366857867572,,,,,0.002183521975418887,0.0010332737919392947,,0.0015638738472594732,,,,,,,,,,-0.000362211783089831,,-0.00048019362944896687,-0.0013301915482436897,,,,,,0.0009485792188295165,0.001780410226110785,0.0011808843336449082,0.0013535282420725264,0.0015430221959626803,,,,,0.0018082291358937658,0.0010666052045824978,0.00023271030542982083
