style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Valuation,Valuation,Volatility,MP
406,2025-11-30,CCL,PA1436583006,01349801,0.0034879900416465363,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,0.003701540452359589,0.0016340133528434224,0.0016122265081388433,,,,,-0.0011589487678314368,,,0.002037926765905841,,,,,0.0039005480035617184,,,,,0.0024023242670943032,-0.0008555447271963202,,0.001314315088156666,0.005038207837933886,0.002609719167850646,0.005182156633303425,,0.004711051484821296,0.0015568710915503854,,0.003048327431354956,,0.002812022979311936,0.001960816023412107,0.003664151154861008,0.001832075577430504,,-0.0005632778949242853,,0.0009830649439870997,-0.001813754821656199,,,,0.000902652839163981
407,2025-11-30,CCL.B,CA1249003098,01406201C,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0008555447271963202,,0.001314315088156666,,,,,-0.004423792247941948,-0.000527254308620988,,0.003048327431354956,,,,0.003664151154861008,-0.00046746258290108214,,,0.0018602613555448193,0.0009830649439870997,,,,,0.0001364093124164121
408,2025-11-30,CCO,CA13321L1085,02437001C,,,-0.001598021869300616,-0.0005366138525610055,,,,0.0016122265081388433,,,,,,,0.002211896123970974,-0.002049440476447682,,,,,,0.001909215601743367,0.006595472078749814,,0.006595472078749814,,,,-0.005109168511707602,,,,,,,0.0007903071118327664,,0.002061085024609317,0.002812022979311936,0.001960816023412107,,-0.00046746258290108214,0.002267193527070249,,,0.0009830649439870997,,,-0.0007903071118327664,,0.00018365407624448737
409,2025-11-30,CDNS,US1273871087,01342101,,,,-0.0005366138525610055,,,-0.0008281985487014606,-0.0005512932588620666,,0.004423792247941948,,,,,,,0.002748113366145756,,,,0.0039005480035617184,,,,,,,,,,-0.0008912800106418668,0.005182156633303425,-0.0007701718987924411,,-0.000527254308620988,-0.0015703504949404318,-0.006254326971228272,0.002061085024609317,,0.001960816023412107,0.003664151154861008,-0.00046746258290108214,,,,0.0009830649439870997,,,-0.0007903071118327664,,7.221250973763703e-05
410,2025-11-30,CDW,US12514G1085,02832002,,,,-0.0005366138525610055,,,-0.0008281985487014606,,,-0.004478406967052343,,,-0.0011589487678314368,,-0.002225466038841962,,,0.0035218540226333956,0.002418339762208265,0.001960816023412107,-0.0019822457067280863,,,,,,,,,,-0.0008912800106418668,,0.0015177864616369864,-0.004423792247941948,-0.000527254308620988,-0.0015703504949404318,-0.006254326971228272,-0.00207286265332137,,-0.0019502740017808592,-0.001879538675291398,-0.00046746258290108214,,-0.0005632778949242853,,-0.001960816023412107,,,,0.001671663430097879,-0.00035358359940869453
411,2025-11-30,CEG,US21037T1097,04061401,,,,,,0.003701540452359589,,-0.0005512932588620666,,,,,,,,,,0.0035218540226333956,0.002418339762208265,0.001960816023412107,,,0.006595472078749814,0.007718105624068931,,,,,,-0.0058508220053425765,,,,-0.004423792247941948,,,,,0.002812022979311936,,,,,,,,,0.007718105624068931,,,0.0005913709087703471
412,2025-11-30,CEN,NZCENE0001S6,22791601W,,-0.0007573089025704378,,,,,,,,,,,,,,,,0.0035218540226333956,,,,,,,0.006595472078749814,,,,,,,,0.0015177864616369864,,,0.0007903071118327664,,,0.002812022979311936,,,,,,0.0018602613555448193,,,,,-0.0016950979641646717,0.00020020605192141088
413,2025-11-30,CF,US1252691001,16394601,0.0034879900416465363,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,-0.0008281985487014606,-0.0005512932588620666,0.001314315088156666,0.004423792247941948,,,0.0033901959283293434,0.002902007714649918,0.002211896123970974,0.002037926765905841,-0.0027690913307728223,,,,0.0039005480035617184,,0.006595472078749814,,0.006595472078749814,0.0024023242670943032,-0.0008555447271963202,,0.001314315088156666,,,,0.0015177864616369864,-0.004423792247941948,0.0015568710915503854,-0.0015703504949404318,,0.002061085024609317,,,,-0.00046746258290108214,,0.0016639952492258706,-0.0006341800075720975,0.0009830649439870997,,,0.001563581742807068,,0.0008715141505290498
414,2025-11-30,CFG,US1746101054,02182501,,,,-0.0005366138525610055,,0.003701540452359589,0.0016340133528434224,-0.0005512932588620666,,,,,,,,,-0.0027690913307728223,,,,,,,,,,-0.0008555447271963202,,,,,,-0.0007701718987924411,,,,,,,,,,,,,,,,,,7.64800769827877e-05
415,2025-11-30,CFR,CH0210483332,10290201W,,-0.0007573089025704378,,-0.0005366138525610055,,,,-0.0005512932588620666,,,0.0028563068057577932,0.0028563068057577932,,,,-0.002049440476447682,,,,,,-0.001909215601743367,,,,,0.0027274508596333816,,0.001314315088156666,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,,,,,,-0.001879538675291398,-0.00046746258290108214,,-0.0005632778949242853,,,,,-0.0007903071118327664,,-2.2773813353701712e-05
416,2025-11-30,CG,US14316J1088,18945901,-0.001832075577430504,,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,,,,-0.002049440476447682,,,,,,,,,,-0.002418339762208265,-0.0008555447271963202,,,,-0.0008912800106418668,,0.0015177864616369864,,0.0015568710915503854,-0.0015703504949404318,,,,,,,-0.002281452605856854,-0.0005632778949242853,-0.0006341800075720975,,-0.001813754821656199,-0.004218034468967904,-0.0007903071118327664,,-0.0004647880004865724
417,2025-11-30,CHD,US1713401024,00302601,,,,-0.0005366138525610055,,,-0.0008281985487014606,,,,,,,,0.002211896123970974,,,,,,,,,,,,,,0.001314315088156666,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,,,,,0.001960816023412107,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,0.0009830649439870997,0.0034547710888689505,,,,0.00016829355178137523
418,2025-11-30,CHRW,US12541W2098,06560901,,0.0014866842800460647,,,,,,,,,,,,,,,,,0.002418339762208265,0.001960816023412107,,,,,,,,,,,,,-0.0007701718987924411,,,-0.0015703504949404318,,0.002061085024609317,0.002812022979311936,0.001960816023412107,,-0.00046746258290108214,,,-0.0006341800075720975,0.0009830649439870997,-0.001813754821656199,,-0.0007903071118327664,,4.709075150479749e-05
419,2025-11-30,CHTR,US16119P1084,12613603,,,,,,0.003701540452359589,0.0016340133528434224,-0.0005512932588620666,,0.004423792247941948,,,,,,,,,,,,,-0.006595472078749814,,-0.006595472078749814,,,,,,0.002609719167850646,0.005182156633303425,,,,,,,,,,-0.00046746258290108214,,,,,-0.001813754821656199,-0.004218034468967904,,,-0.00018127938471587934
420,2025-11-30,CI,US1255231003,00254701,-0.001832075577430504,-0.0007573089025704378,,-0.0005366138525610055,,0.003701540452359589,0.0016340133528434224,,-0.002628630176313332,,,,-0.0011589487678314368,-0.005757951814781583,-0.002225466038841962,0.002037926765905841,,0.0035218540226333956,0.002418339762208265,0.001960816023412107,-0.0019822457067280863,,,,,,-0.0008555447271963202,-0.0029733685600921295,,,-0.0008912800106418668,,0.0015177864616369864,,0.0015568710915503854,0.0007903071118327664,,,,-0.0019502740017808592,,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,0.0018602613555448193,-0.001960816023412107,0.0034547710888689505,,,0.001671663430097879,0.0001032526768092816
421,2025-11-30,CINF,US1720621010,01482401,0.0034879900416465363,,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,-0.003778655878450414,-0.0008281985487014606,0.0016122265081388433,,,,,,,,,,,,,,,,,,-0.002418339762208265,-0.0008555447271963202,,,,,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,,,,,,,-0.0005632778949242853,,,,-0.004218034468967904,,-0.0016950979641646717,-0.0001297835730097928
422,2025-11-30,CL,US1941621039,00317001,,-0.0007573089025704378,,-0.0005366138525610055,,,-0.0008281985487014606,,0.001314315088156666,,,0.0028563068057577932,,0.002902007714649918,0.002211896123970974,,,,,0.001960816023412107,,-0.001909215601743367,,,,,,,0.001314315088156666,,-0.0008912800106418668,0.005182156633303425,-0.0007701718987924411,,-0.000527254308620988,,-0.006254326971228272,,,,,-0.00046746258290108214,0.002267193527070249,-0.0005632778949242853,-0.0006341800075720975,,,-0.004218034468967904,,0.001671663430097879,-6.684787321190202e-05
423,2025-11-30,CLNX,ES0105066007,31965901W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,-0.0008281985487014606,0.0016122265081388433,-0.002628630176313332,,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,,,-0.002049440476447682,,-0.0035563820032474486,,,,,-0.006595472078749814,,,,,0.0029733685600921295,,,0.002609719167850646,,,,,0.0007903071118327664,,,0.002812022979311936,,,-0.00046746258290108214,-0.002281452605856854,,,,,,-0.0007903071118327664,,-0.00028776718801189205
424,2025-11-30,CLS,CA15101Q2071,11215801C,,0.0014866842800460647,,,,,0.0016340133528434224,-0.0005512932588620666,,-0.004478406967052343,,,,,-0.002225466038841962,,,0.0035218540226333956,0.002418339762208265,0.001960816023412107,-0.0019822457067280863,0.001909215601743367,,,,,,,,,-0.0008912800106418668,0.005182156633303425,0.0015177864616369864,,,0.0007903071118327664,0.003048327431354956,,,,-0.001879538675291398,-0.00046746258290108214,,-0.0005632778949242853,,,,,-0.0007903071118327664,0.001671663430097879,0.00019197085407690457
425,2025-11-30,CLX,US1890541097,00312101,-0.001832075577430504,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,-0.003778655878450414,-0.0008281985487014606,,0.001314315088156666,,,,,0.002902007714649918,,,,,,0.001960816023412107,,0.001909215601743367,,,,0.0024023242670943032,,-0.0029733685600921295,-0.005109168511707602,,-0.0008912800106418668,,-0.0007701718987924411,0.004711051484821296,0.0015568710915503854,0.0007903071118327664,-0.006254326971228272,0.002061085024609317,,0.001960816023412107,-0.001879538675291398,-0.00046746258290108214,-0.002281452605856854,0.0016639952492258706,-0.0006341800075720975,0.0009830649439870997,,-0.004218034468967904,-0.0007903071118327664,0.001671663430097879,-0.0006148185751707769
426,2025-11-30,CM,CA1360691010,01558101C,,0.0014866842800460647,,,,,,,,,,,,,,,-0.0027690913307728223,,,,,,,,,,-0.0008555447271963202,,,,,,-0.0007701718987924411,,,,,,,,,,,,0.0018602613555448193,,,,,0.001671663430097879,8.056750293994504e-05
427,2025-11-30,CMCSA,US20030N1019,00322601,-0.001832075577430504,-0.0007573089025704378,,-0.0005366138525610055,,,-0.0008281985487014606,,,,,,,,,,,,,,,,,,,,,,,,0.002609719167850646,,,,0.0015568710915503854,,,,,,,0.001832075577430504,,,,,0.0034547710888689505,-0.004218034468967904,0.001563581742807068,,7.551089767143843e-05
428,2025-11-30,CME,US12572Q1058,14907001,-0.001832075577430504,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,,-0.003778655878450414,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,,,,,,,,-0.0008555447271963202,,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,,,,,,0.002267193527070249,-0.0005632778949242853,-0.0006341800075720975,,,-0.004218034468967904,-0.0007903071118327664,,-0.0004748536924184931
429,2025-11-30,CMG,US1696561059,16591401,-0.001832075577430504,-0.0007573089025704378,,-0.0005366138525610055,,,,-0.0005512932588620666,0.001314315088156666,0.004423792247941948,,,0.0033901959283293434,0.002902007714649918,,,,,,,,,,,,,-0.0008555447271963202,,0.001314315088156666,,-0.0008912800106418668,0.005182156633303425,,-0.004423792247941948,-0.000527254308620988,,0.003048327431354956,0.002061085024609317,,,,-0.00046746258290108214,,,,0.0009830649439870997,,,,,0.00021861097137738635
430,2025-11-30,CMI,US2310211063,00365001,0.0034879900416465363,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,,,0.0016122265081388433,,,,,,,,,0.002748113366145756,,,,,-0.001909215601743367,,,,,,,,-0.0058508220053425765,,,-0.0007701718987924411,-0.004423792247941948,0.0015568710915503854,,,,0.002812022979311936,,,-0.00046746258290108214,,-0.0005632778949242853,,0.0009830649439870997,0.0034547710888689505,,-0.0007903071118327664,,0.0004173569830504571
431,2025-11-30,CMS,US1258961002,00343901,-0.001832075577430504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0058508220053425765,,,,-0.004423792247941948,,-0.0015703504949404318,,,,,,,,,-0.0006341800075720975,,,0.007718105624068931,,0.001671663430097879,0.0001322740728159396
432,2025-11-30,CNA,GB00B033F229,21342301W,,-0.0007573089025704378,,,,,0.0016340133528434224,0.0016122265081388433,,,,,,,0.002211896123970974,,,0.0035218540226333956,0.002418339762208265,0.001960816023412107,,,0.006595472078749814,0.007718105624068931,0.006595472078749814,,,,,,,,0.0015177864616369864,,,0.0007903071118327664,,,,,,,,,0.0018602613555448193,,,,,0.001671663430097879,0.0006924110154402608
433,2025-11-30,CNC,US15135B1017,14555201,0.0034879900416465363,-0.0007573089025704378,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,-0.003778655878450414,-0.0008281985487014606,0.0016122265081388433,-0.002628630176313332,,-0.002902007714649918,-0.002902007714649918,-0.0011589487678314368,-0.005757951814781583,-0.002225466038841962,0.002037926765905841,,0.0035218540226333956,0.002418339762208265,0.001960816023412107,-0.0019822457067280863,,,,,,-0.0008555447271963202,0.0029733685600921295,,,-0.0008912800106418668,,0.0015177864616369864,-0.004423792247941948,-0.000527254308620988,0.0007903071118327664,,,,,,-0.00046746258290108214,,0.0016639952492258706,0.0018602613555448193,0.0009830649439870997,0.0034547710888689505,,0.001563581742807068,0.001671663430097879,0.00046460035322414906
434,2025-11-30,CNP,US15189T1079,00574201,0.0034879900416465363,,,,,,,,,,,,,,-0.002225466038841962,,,,,,,,-0.006595472078749814,-0.007718105624068931,,,,,,,,,,,,-0.0015703504949404318,,,,,,,,,-0.0006341800075720975,,-0.001813754821656199,,,,-0.0002753827066045463
435,2025-11-30,CNQ,CA1363851017,01505501C,,-0.0007573089025704378,,,,,0.0016340133528434224,-0.0005512932588620666,,,,,,,,,,,,,,,,-0.007718105624068931,-0.006595472078749814,,,-0.0029733685600921295,0.001314315088156666,,,,,,,0.0007903071118327664,,,,-0.0019502740017808592,,-0.00046746258290108214,,-0.0005632778949242853,,,,,,,-0.00034239902730069384
436,2025-11-30,CNR,CA1363751027,00269601C,,-0.0007573089025704378,,-0.0005366138525610055,,,,-0.0005512932588620666,,,,,,,,,,,-0.002434570230411005,-0.001971472632234999,,,,,,,,,,-0.0058508220053425765,,-0.004650653388862048,-0.0007701718987924411,-0.004423792247941948,-0.000527254308620988,,,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,-0.0007903071118327664,,-0.0003182814630294503
437,2025-11-30,COF,US14040H1059,03099001,0.0034879900416465363,0.0014866842800460647,0.0015840653464246277,0.0015840653464246277,0.0015840653464246277,0.003701540452359589,0.0016340133528434224,0.0016122265081388433,,,,,,,,,,,,,,0.001909215601743367,,,,,-0.0008555447271963202,,,,0.002609719167850646,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,,,,,,0.002267193527070249,-0.0005632778949242853,,,0.0034547710888689505,0.007718105624068931,,,0.000909116135712178
438,2025-11-30,COH,AU000000COH5,21263501W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,-0.0008281985487014606,-0.0005512932588620666,,,-0.002902007714649918,-0.002902007714649918,0.0033901959283293434,,-0.002225466038841962,-0.002049440476447682,,0.0035218540226333956,0.002418339762208265,,,-0.001909215601743367,,,,-0.002418339762208265,-0.0008555447271963202,-0.0029733685600921295,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,0.0007903071118327664,,,,-0.0019502740017808592,,-0.00046746258290108214,-0.002281452605856854,-0.0005632778949242853,-0.0006341800075720975,-0.001960816023412107,,,-0.0007903071118327664,,-0.000466803718276802
439,2025-11-30,COIN,US19260Q1076,03474901,-0.001832075577430504,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,-0.003778655878450414,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,0.002748113366145756,,,,,,,,,-0.002418339762208265,-0.0008555447271963202,,,,-0.0008912800106418668,,,,,0.0007903071118327664,,,,,,,-0.002281452605856854,-0.0005632778949242853,-0.0006341800075720975,,,,-0.0007903071118327664,-0.0016950979641646717,-0.00056067689898321
440,2025-11-30,COL,AU0000030678,32949801W,,,,-0.0005366138525610055,,,,,0.001314315088156666,,,,,,,,,,0.002418339762208265,0.001960816023412107,,,,,,0.0024023242670943032,,,0.001314315088156666,,-0.0008912800106418668,,,,-0.000527254308620988,0.0007903071118327664,,,,0.001960816023412107,0.003664151154861008,-0.00046746258290108214,,-0.0005632778949242853,,0.0009830649439870997,,,-0.0007903071118327664,0.001671663430097879,0.0002652345651935501
441,2025-11-30,COLO B,DK0060448595,10153801W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,-0.0008281985487014606,-0.0005512932588620666,0.001314315088156666,,,,-0.0011589487678314368,,-0.002225466038841962,,,,,,,,,,,-0.002418339762208265,-0.0008555447271963202,,,,-0.0008912800106418668,,-0.0007701718987924411,,-0.000527254308620988,-0.0015703504949404318,,,,0.001960816023412107,,-0.00046746258290108214,-0.002281452605856854,0.0016639952492258706,-0.0006341800075720975,0.0009830649439870997,,,-0.0007903071118327664,0.001671663430097879,-0.00031406466599116876
442,2025-11-30,CON,DE0005439004,10060901W,,-0.0007573089025704378,-0.001598021869300616,-0.0005366138525610055,-0.001598021869300616,,,-0.0005512932588620666,,-0.004478406967052343,,,-0.0011589487678314368,,,,,,,,-0.0019822457067280863,0.001909215601743367,,,,,-0.0008555447271963202,,0.001314315088156666,,-0.0008912800106418668,,-0.0007701718987924411,,0.0015568710915503854,,,,0.002812022979311936,,,-0.00046746258290108214,,-0.0005632778949242853,,,,,0.001563581742807068,0.001671663430097879,-4.103690144929775e-05
443,2025-11-30,COO,US2166485019,00350401,-0.001832075577430504,-0.0007573089025704378,,-0.0005366138525610055,,,,-0.0005512932588620666,-0.002628630176313332,,,,-0.0011589487678314368,-0.005757951814781583,,,,-0.0035563820032474486,-0.002434570230411005,-0.001971472632234999,,-0.001909215601743367,,,,,-0.0008555447271963202,,,,-0.0008912800106418668,,,,-0.000527254308620988,0.0007903071118327664,,,,,,-0.00046746258290108214,,,,0.0009830649439870997,-0.001813754821656199,,,,-0.00037491290617412416
444,2025-11-30,COP,US20825C1045,00854901,,-0.0007573089025704378,,-0.0005366138525610055,,-0.003778655878450414,-0.0008281985487014606,-0.0005512932588620666,,,,,,,,,,,,,,,,,,0.0024023242670943032,,,0.001314315088156666,,,,,,-0.000527254308620988,-0.0015703504949404318,,,,,,-0.00046746258290108214,,-0.0005632778949242853,-0.0006341800075720975,,,,,,-0.00016648448229384717
445,2025-11-30,COR,US03073E1055,03167301,-0.001832075577430504,,,-0.0005366138525610055,,,,-0.0005512932588620666,0.001314315088156666,,,,-0.0011589487678314368,0.002902007714649918,-0.002225466038841962,0.002037926765905841,,0.0035218540226333956,0.002418339762208265,0.001960816023412107,-0.0019822457067280863,,,,,,-0.0008555447271963202,-0.0029733685600921295,,,-0.0008912800106418668,,0.0015177864616369864,,-0.000527254308620988,0.0007903071118327664,,,,-0.0019502740017808592,,-0.00046746258290108214,,-0.0005632778949242853,0.0018602613555448193,-0.001960816023412107,,,-0.0007903071118327664,0.001671663430097879,-0.0002168945696537834
