style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Size,Valuation,Valuation,Valuation,Volatility,MP
149,2026-02-28,8015,JP3635000007,10194001W,,-0.0005240238361716008,,,,,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,0.001282856167239766,,,0.0014858397380055517,,,,0.0008536824676540989,,,,,,,,,,,,,,-0.0010970218626396128,,,0.0012039111723327034,0.001349210796579754,-0.0010970218626396128,-0.0003798748844739113,,0.0009390507144195088,,0.0014228041127568314,,,0.00010513494753234642
150,2026-02-28,8031,JP3893600001,00747101W,,0.0010341968220479172,,,,-0.0010527474376900321,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,,,0.0008536824676540989,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,0.0009947571127325303,,,,,,-0.0003056805711001005,0.001349210796579754,,-0.0003798748844739113,,0.0009390507144195088,,,,,4.153038658075643e-05
151,2026-02-28,8035,JP3571400005,10065801W,,,,0.0010341968220479172,,-0.0010527474376900321,0.001173813393024386,0.0009543198317271431,,,0.002497475304307204,0.0015650845240325147,,,,,,0.0018485250283848597,0.002497475304307204,,,0.0012355930452888273,,,,,,,,,0.0016302963792005358,,,,,0.001449152337067143,,,,0.0014858397380055517,-0.0003056805711001005,,,0.0014764948339929384,,,,,,-0.0011073711254947036,0.00026421847939780865
152,2026-02-28,8053,JP3404600003,10184601W,,,,,,,,,,,,,,0.0005796609348268573,,,,,,,,-0.0006310824693679495,,0.0008536824676540989,,,,,,,-0.0008237286968592181,,0.0011396246534217337,0.0010671030845676235,,,,,,,0.0012039111723327034,0.001349210796579754,,-0.0003798748844739113,,0.0009390507144195088,,0.0014228041127568314,,,0.00016022180168077433
153,2026-02-28,8058,JP3898400001,10055501W,,,,,,,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,-0.0006310824693679495,,0.0008536824676540989,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,0.0010919194353715218,,,0.0012039111723327034,0.001349210796579754,0.0010919194353715218,0.0014764948339929384,,0.0009390507144195088,,,0.0011621914782419663,,0.00018623097976601575
154,2026-02-28,8113,JP3951600000,10485401W,,,,,,,,,-0.0019401874264865884,-0.001893247408103848,,,,0.0005796609348268573,-0.0012899048274993253,,,-0.0006293905592624053,,,,-0.0006310824693679495,,,-0.0008536824676540989,,0.0016889401338480374,,,,,,-0.00039257973010849026,-0.0003595140560564735,,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,,-0.0003056805711001005,,,,,-0.0009390507144195088,,,0.0011621914782419663,-0.0011073711254947036,-0.00017343163484230745
155,2026-02-28,8136,JP3343200006,10136001W,,-0.0005240238361716008,,,,,,0.0009543198317271431,-0.0019401874264865884,-0.001893247408103848,0.002497475304307204,0.0015650845240325147,0.0027947937929152043,,,,,0.0018485250283848597,0.002497475304307204,,0.002497475304307204,0.0012355930452888273,0.0021940437252792257,,-0.0008536824676540989,0.0017651329218411817,-0.0016889401338480374,-0.001956355655040643,,,0.0016302963792005358,,0.0011396246534217337,0.0010671030845676235,,0.001449152337067143,,,0.001268987451918255,0.0014858397380055517,-0.0003056805711001005,,,0.0014764948339929384,,-0.0009390507144195088,,-0.0014228041127568314,,-0.0011073711254947036,0.00021767184152205065
156,2026-02-28,823,HK0823032773,27457801W,,,,,,,,,0.0009504561886837133,,,-0.0005359878506960666,,,,,-0.001282856167239766,,,-0.0014858397380055517,,,,,,,,,,,,,,,,,,,,,-0.0003056805711001005,-0.0006844392962241317,,-0.0003798748844739113,,,,,,-0.0011073711254947036,-9.133894569838601e-05
157,2026-02-28,8267,JP3388200002,22239801W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,,,0.0009504561886837133,,,-0.0005359878506960666,,0.0005796609348268573,-0.0012899048274993253,,0.001282856167239766,-0.0006293905592624053,,0.0014858397380055517,,,,,0.0016889401338480374,,,0.001956355655040643,,,,,-0.00039257973010849026,-0.0003595140560564735,0.0009947571127325303,,0.0023243829564839327,0.0010919194353715218,,-0.0014953036853813833,0.0012039111723327034,,0.0010919194353715218,,,0.0009390507144195088,,0.0014228041127568314,-0.000586906696512193,0.0010970218626396128,0.00030622870670951195
158,2026-02-28,83,HK0083000502,10344001W,,,,,,,,-0.0018781014288390175,-0.0019401874264865884,-0.001893247408103848,,-0.0005359878506960666,,,-0.0012899048274993253,,-0.001282856167239766,,,-0.0014858397380055517,,,,,,,,,,,,,,,-0.0005037825721134703,0.001449152337067143,-0.002347626786048772,0.0010919194353715218,0.001268987451918255,,-0.0003056805711001005,-0.0006844392962241317,0.0010919194353715218,0.0014764948339929384,,,,,0.0011621914782419663,-0.0011073711254947036,-8.742741176018252e-05
159,2026-02-28,8306,JP3902900004,25294003W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,,,,,,,,0.0005796609348268573,,,,,,,,,,,0.0016889401338480374,0.0017651329218411817,,,,,,,,-0.0003595140560564735,-0.0005037825721134703,,,,,,,,,,,0.0009390507144195088,,,,0.0010970218626396128,0.0002084201474708771
160,2026-02-28,8308,JP3500610005,25293801W,,-0.0005240238361716008,,,,0.0010387729141808724,0.001173813393024386,,,,,,,0.0005796609348268573,,,,,,,,,,,0.0016889401338480374,0.0017651329218411817,,,,,,,,,,,,,,,,-0.0006844392962241317,,,,,,0.0014228041127568314,,0.0010970218626396128,0.00022835418176523974
161,2026-02-28,8309,JP3892100003,25431801W,,,,,,,,,,,,,,0.0005796609348268573,,,,,,,,,,,0.0016889401338480374,0.0017651329218411817,,,,,,,,0.0010671030845676235,0.0009947571127325303,,,,,,,,,,,,,0.0014228041127568314,,0.0010970218626396128,0.0002118166975795461
162,2026-02-28,8316,JP3890350006,01013701W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,0.0010387729141808724,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,,,,0.0016889401338480374,0.0017651329218411817,,,,,,,,-0.0003595140560564735,-0.0005037825721134703,,,,,,,-0.0006844392962241317,,,,0.0009390507144195088,,0.0014228041127568314,,0.0010970218626396128,0.00025796461020184826
163,2026-02-28,8331,JP3511800009,01574801W,,,,,,0.0010387729141808724,,,,,,,,0.0005796609348268573,,,,,,,,,,,0.0016889401338480374,0.0017651329218411817,,,,,,,,-0.0003595140560564735,,,,,,,,-0.0006844392962241317,,,,,,0.0014228041127568314,,,0.00016789018643379317
164,2026-02-28,8411,JP3885780001,24813602W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,0.0010387729141808724,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,,,,0.0016889401338480374,0.0017651329218411817,0.0016889401338480374,,,,,,,,,,,,,,,,,,,0.0009390507144195088,,0.0014228041127568314,,0.0010970218626396128,0.00033669626036418826
165,2026-02-28,8473,JP3436120004,24221801W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,0.001173813393024386,,,,,,,,-0.0012899048274993253,,,,,,,0.0012355930452888273,,,,-0.0005576310655697796,0.0016889401338480374,,,,,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,,,0.0010919194353715218,,,,0.001349210796579754,0.0010919194353715218,,,,,0.0014228041127568314,0.0011621914782419663,0.0010970218626396128,0.00030183452589642706
166,2026-02-28,8591,JP3200450009,01566801W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,-0.0003999364201105233,,,,,,,-0.0017011788304701245,,,,,,,,0.0012355930452888273,,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,,,,,,-0.00039257973010849026,-0.0003595140560564735,,,,,,-0.0014953036853813833,,,,,,,,,-0.000586906696512193,,-0.00013943829414124213
167,2026-02-28,8593,JP3499800005,20162801W,,-0.0005240238361716008,,-0.0010387729141808724,,,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,-0.0006310824693679495,,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,,,,,,,-0.0003595140560564735,0.0009947571127325303,,,-0.0010970218626396128,,-0.0014953036853813833,,,-0.0010970218626396128,,,,,,-0.000586906696512193,,-0.00021237127065211055
168,2026-02-28,8601,JP3502200003,01548301W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,-0.0010527474376900321,0.001173813393024386,,,,,,,0.0005796609348268573,-0.0012899048274993253,,,,,,,,,,,-0.0005576310655697796,0.0016889401338480374,,,,,,,,,,,-0.0010970218626396128,,0.0014858397380055517,,0.001349210796579754,-0.0010970218626396128,,,,,0.0014228041127568314,0.0011621914782419663,0.0010970218626396128,0.00016745446390314307
169,2026-02-28,8604,JP3762600009,01561301W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,,0.001173813393024386,,,,,,,,-0.0012899048274993253,,,,,,,,,,-0.0008536824676540989,-0.0005576310655697796,,,,,,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,,,-0.0010970218626396128,,-0.0014953036853813833,,,-0.0010970218626396128,,,,,,-0.000586906696512193,,-0.00019770296525362503
170,2026-02-28,8630,JP3165000005,01593301W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,0.0010387729141808724,-0.0003999364201105233,,,,,,,0.0005796609348268573,0.001268987451918255,,,,,,,,,,-0.0008536824676540989,-0.0005576310655697796,-0.0016889401338480374,,,,,,-0.00039257973010849026,-0.0003595140560564735,0.0009947571127325303,,,,,,,0.001349210796579754,,,,,,-0.0014228041127568314,,-0.0011073711254947036,6.273072796656826e-05
171,2026-02-28,8697,JP3183200009,24094801W,,,0.0010341968220479172,0.0010341968220479172,,,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,,,,-0.0008536824676540989,0.0017651329218411817,,,,,,,-0.00039257973010849026,-0.0003595140560564735,-0.0005037825721134703,,,,,,,-0.0006844392962241317,,,,,,0.0014228041127568314,-0.000586906696512193,0.0010970218626396128,0.00010076430945063561
172,2026-02-28,8725,JP3890310000,01577902W,,-0.0005240238361716008,,,,-0.0010527474376900321,0.001173813393024386,,,,,,,0.0005796609348268573,0.001268987451918255,,,,,,,,,,,-0.0005576310655697796,,,,,,,0.0011396246534217337,0.0010671030845676235,,,,0.0010919194353715218,,,,0.001349210796579754,0.0010919194353715218,,,,,,,,0.0001938390157604651
173,2026-02-28,8750,JP3476480003,29430901W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,0.001173813393024386,,,,,,,0.0005796609348268573,,,,,,,,,,,,-0.0005576310655697796,,,,,,,0.0011396246534217337,0.0010671030845676235,-0.0005037825721134703,,,-0.0010970218626396128,,,,0.001349210796579754,-0.0010970218626396128,,,,,,,,0.00011393662153765442
174,2026-02-28,8766,JP3910660004,01565902W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,-0.0010527474376900321,-0.0003999364201105233,,,,,,,0.0005796609348268573,,,,,,,,,,,,-0.0005576310655697796,-0.0016889401338480374,,,,,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,,,,,,,0.001349210796579754,,,,,,,,,-7.215792497657136e-05
175,2026-02-28,8795,JP3539220008,25081801W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,0.001173813393024386,,,,,,,0.0005796609348268573,0.001268987451918255,,,,,,,,,,,-0.0005576310655697796,,,,,,,,,,,,-0.0010970218626396128,,,,0.001349210796579754,-0.0010970218626396128,,,,,-0.0014228041127568314,-0.000586906696512193,,0.00011363911326401546
176,2026-02-28,8801,JP3893200000,10052201W,,,,,,,,0.0009543198317271431,0.0009504561886837133,,,,,,0.001268987451918255,,0.001282856167239766,,,0.0014858397380055517,,,,,,,,,,,,,,,0.0009947571127325303,0.001449152337067143,0.0023243829564839327,0.0010919194353715218,0.001268987451918255,,0.0012039111723327034,0.001349210796579754,0.0010919194353715218,,,0.0009390507144195088,,0.0014228041127568314,0.0011621914782419663,0.0010970218626396128,0.00044983896906957094
177,2026-02-28,8802,JP3899600005,01562501W,,,,,,,,,0.0009504561886837133,0.0018631958619434695,,,,,-0.0012899048274993253,,0.001282856167239766,,,0.0014858397380055517,,,,,,,,,,,,,,,,,,,,,-0.0003056805711001005,0.001349210796579754,,,,0.0009390507144195088,,,-0.000586906696512193,0.0010970218626396128,5.645506530824007e-06
178,2026-02-28,8830,JP3409000001,10260501W,,,,,,,,,-0.0019401874264865884,-0.001893247408103848,,,,,0.001268987451918255,,,,,,,,,,,,,,,,,,,,,,0.0023243829564839327,,,,-0.0003056805711001005,,,0.0014764948339929384,,,,,-0.000586906696512193,,0.00010573341658312023
179,2026-02-28,8951,JP3027670003,25211901W,,,,,,,,0.0009543198317271431,0.0009504561886837133,0.0018631958619434695,,-0.0005359878506960666,,,0.001268987451918255,,,,,,,,,,,,,,,,,,,,-0.0005037825721134703,-0.0014581532832601066,-0.002347626786048772,-0.0010970218626396128,-0.0012758841228525932,,-0.0003056805711001005,-0.0006844392962241317,-0.0010970218626396128,-0.0003798748844739113,,-0.0009390507144195088,,,0.0011621914782419663,,-4.7193038077713624e-05
180,2026-02-28,9005,JP3574200006,10066001W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,0.001173813393024386,,,,,,,,,,,,,-0.0014858397380055517,,-0.0006310824693679495,,-0.002524329877471798,,,,,,,,,0.0011396246534217337,0.0010671030845676235,,,,,,,0.0012039111723327034,0.001349210796579754,,-0.0003798748844739113,,,,0.0014228041127568314,-0.000586906696512193,,0.00012199087425307693
181,2026-02-28,9020,JP3783600004,20172701W,,,,,,,,,,,,,,-0.0017011788304701245,,,,,,-0.0014858397380055517,,-0.0006310824693679495,,-0.002524329877471798,,,,,,,,,,,,,,,,,0.0012039111723327034,0.001349210796579754,,,,0.0009390507144195088,,,-0.000586906696512193,,-8.471418906807141e-05
182,2026-02-28,9021,JP3659000008,22237601W,,,,,,-0.0010527474376900321,0.001173813393024386,,,,,,,-0.0017011788304701245,,,,,,,,-0.0006310824693679495,,-0.002524329877471798,,,,,,,-0.0008237286968592181,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,,0.0012039111723327034,0.001349210796579754,-0.0010970218626396128,-0.0003798748844739113,,,,0.0014228041127568314,-0.000586906696512193,,-0.00010057545186705608
183,2026-02-28,9022,JP3566800003,21290101W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,,0.001173813393024386,,,,,,,,,,-0.001282856167239766,,,-0.0014858397380055517,,,,-0.002524329877471798,,,,,,,,,0.0011396246534217337,0.0010671030845676235,,,,-0.0010970218626396128,,,0.0012039111723327034,0.001349210796579754,-0.0010970218626396128,-0.0003798748844739113,,0.0009390507144195088,,,-0.000586906696512193,,5.421452519541568e-05
184,2026-02-28,9024,JP3417200007,31746501W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,-0.0010527474376900321,0.001173813393024386,,,,,,,-0.0017011788304701245,,,,,,,,,,-0.002524329877471798,,,,,,,0.0016302963792005358,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,0.001449152337067143,,0.0010919194353715218,0.001268987451918255,,0.0012039111723327034,0.001349210796579754,0.0010919194353715218,0.0014764948339929384,,,,,0.0011621914782419663,,0.0001210754628682022
185,2026-02-28,9042,JP3774200004,10107001W,,,,,,,-0.0003999364201105233,,,,,,,,,,,,,-0.0014858397380055517,,-0.0006310824693679495,,-0.002524329877471798,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,0.0009947571127325303,-0.0014581532832601066,,-0.0010970218626396128,,,-0.0003056805711001005,0.001349210796579754,-0.0010970218626396128,-0.0003798748844739113,,,,0.0014228041127568314,-0.000586906696512193,,-0.00012114741240111609
186,2026-02-28,9101,JP3753000003,10015301W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,-0.0010527474376900321,0.001173813393024386,,,,,,,,,,-0.001282856167239766,,,,,,,-0.002524329877471798,,,,,,,,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,,,0.0010919194353715218,0.001268987451918255,,-0.0003056805711001005,0.001349210796579754,0.0010919194353715218,-0.0003798748844739113,,,,,0.0011621914782419663,-0.0011073711254947036,3.269273957327182e-05
187,2026-02-28,9104,JP3362700001,10057401W,,-0.0005240238361716008,,,,-0.0010527474376900321,0.001173813393024386,,,,,,,-0.0017011788304701245,,,-0.001282856167239766,,,-0.0014858397380055517,,,,-0.002524329877471798,,,,,,,0.0016302963792005358,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,,,0.0010919194353715218,,,-0.0003056805711001005,0.001349210796579754,-0.0010970218626396128,-0.0003798748844739113,,,,0.0014228041127568314,-0.000586906696512193,,-4.400166261415363e-05
188,2026-02-28,9107,JP3223800008,10104201W,,-0.0005240238361716008,-0.0010387729141808724,-0.0010387729141808724,,-0.0010527474376900321,-0.0003999364201105233,,,,,,,-0.0017011788304701245,,,-0.001282856167239766,,,-0.0014858397380055517,,,,-0.002524329877471798,,,,,,,,,0.0011396246534217337,0.0010671030845676235,0.0009947571127325303,0.001449152337067143,,0.0010919194353715218,,,-0.0003056805711001005,0.001349210796579754,0.0010919194353715218,0.0014764948339929384,,,,,0.0011621914782419663,-0.0011073711254947036,-5.4805803603242484e-05
189,2026-02-28,9201,JP3705200008,01895701W,,,,,,,0.001173813393024386,,,,,,,-0.0017011788304701245,,,,,,,,-0.0006310824693679495,,-0.002524329877471798,,,,,,,-0.0008237286968592181,,0.0011396246534217337,,0.0009947571127325303,,,,-0.0012758841228525932,,0.0012039111723327034,0.001349210796579754,-0.0010970218626396128,-0.0003798748844739113,,,,0.0014228041127568314,0.0011621914782419663,,1.3865438408181101e-05
190,2026-02-28,9202,JP3429800000,10024701W,,0.0010341968220479172,0.0010341968220479172,0.0010341968220479172,,-0.0010527474376900321,0.001173813393024386,,,,,,,-0.0017011788304701245,,,,,,,,-0.0006310824693679495,,-0.002524329877471798,,,,,,,-0.0008237286968592181,,-0.00039257973010849026,-0.0003595140560564735,0.0009947571127325303,-0.0014581532832601066,,-0.0010970218626396128,-0.0012758841228525932,,0.0012039111723327034,0.001349210796579754,-0.0010970218626396128,-0.0003798748844739113,,,,0.0014228041127568314,0.0011621914782419663,,-2.0159652598655943e-05
191,2026-02-28,9432,JP3735400008,00790801W,,-0.0005240238361716008,,,,,-0.0003999364201105233,,0.0009504561886837133,,,-0.0005359878506960666,,,-0.0012899048274993253,,,,,,,,-0.0007476518426906916,,-0.0008536824676540989,,,,,,,,,-0.0003595140560564735,,,-0.002347626786048772,,,-0.0014953036853813833,-0.0003056805711001005,,,,,0.0009390507144195088,,,-0.000586906696512193,,-0.0002372723018322555
