style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Price Momentum,Valuation,Volatility,MP
495,2026-07-31,605117 CH Equity,CNE1000052S3,34754501W,0.010101010101010102,0.009900990099009901,0.010869565217391304,0.01020408163265306,0.014492753623188406,,0.014285714285714285,,,,,,,-0.011627906976744186,-0.011627906976744186,0.00423728813559322,,0.0045871559633027525,,,,,,0.017857142857142856,,0.017857142857142856,,0.0024752475247524753,0.004416403732045483
496,2026-07-31,605499 CH Equity,CNE100005576,34875601W,,,,,-0.014705882352941176,0.008264462809917356,,-0.016129032258064516,,-0.02040816326530612,,-0.02564102564102564,,,,0.00423728813559322,,0.0045871559633027525,-0.02127659574468085,,0.014084507042253521,,,,,,,,-0.003034586434886046
497,2026-07-31,688002 CH Equity,CNE100003MX6,33290501W,0.010101010101010102,0.009900990099009901,0.010869565217391304,0.01020408163265306,,,,0.015873015873015872,0.014925373134328358,,,,,,,0.00423728813559322,,0.0045871559633027525,,,,,,,,0.017857142857142856,0.0064516129032258064,0.0024752475247524753,0.003832015461365136
498,2026-07-31,688008 CH Equity,CNE100003MN7,34655901W,,,0.010869565217391304,,,0.008264462809917356,0.014285714285714285,,,,,,,,,-0.012658227848101266,,-0.013513513513513514,,,,,0.01282051282051282,0.017857142857142856,,,,0.0024752475247524753,0.002803482991441319
499,2026-07-31,688012 CH Equity,CNE100003MM9,33303201W,,0.009900990099009901,0.010869565217391304,,,0.008264462809917356,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,,,0.017857142857142856,,0.0024752475247524753,0.0020445153523272063
500,2026-07-31,688019 CH Equity,CNE100003ML1,33304501W,,,,,,0.008264462809917356,,-0.016129032258064516,-0.015151515151515152,,,,,,,,,,,,,,0.01282051282051282,,,0.017857142857142856,,-0.00980392156862745,-0.0006137036193177019
501,2026-07-31,688036 CH Equity,CNE100003P74,33374501W,-0.010526315789473684,0.009900990099009901,,0.01020408163265306,,0.008264462809917356,,,,,,,0.012987012987012988,,,0.00423728813559322,,0.0045871559633027525,,,,,-0.02564102564102564,-0.017857142857142856,,,-0.01282051282051282,0.0024752475247524753,-0.0018419510547856546
502,2026-07-31,688037 CH Equity,CNE100005X23,33665101W,,,,,,,,,,,,,-0.013157894736842105,,,,,,,,,,,,,,-0.01282051282051282,0.0024752475247524753,-0.0007308900145738703
503,2026-07-31,688041 CH Equity,CNE100005PT2,35397101W,,,,,,,,-0.016129032258064516,-0.015151515151515152,,,,,,,0.00423728813559322,,,,,,,0.01282051282051282,0.017857142857142856,,,-0.01282051282051282,-0.00980392156862745,-0.00061078589324756
504,2026-07-31,688047 CH Equity,CNE100005QH5,35346801W,,,,,,-0.016666666666666666,,0.015873015873015872,0.014925373134328358,,,,-0.013157894736842105,-0.011627906976744186,-0.011627906976744186,-0.012658227848101266,,-0.013513513513513514,,,,,,,,,-0.01282051282051282,0.0024752475247524753,-0.0009806724810606034
505,2026-07-31,688048 CH Equity,CNE100005ZH6,35290901W,,-0.01,,,,-0.016666666666666666,,,,,,,-0.013157894736842105,,,-0.012658227848101266,,-0.013513513513513514,,,,,0.01282051282051282,0.017857142857142856,,,-0.01282051282051282,-0.00980392156862745,-0.0010456217362757303
506,2026-07-31,688065 CH Equity,CNE100004447,18769301W,,,,,,,,,,-0.02040816326530612,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,,,,,0.0024752475247524753,-0.0007144303629139518
507,2026-07-31,688072 CH Equity,CNE100005998,35309601W,0.010101010101010102,,0.010869565217391304,,,0.008264462809917356,,0.015873015873015872,0.014925373134328358,,,,,0.011627906976744186,,0.00423728813559322,,0.0045871559633027525,,,,,,,,0.017857142857142856,,-0.00980392156862745,0.002735864305892747
508,2026-07-31,688082 CH Equity,CNE100004ZD8,35106701W,,,-0.010638297872340425,,,-0.016666666666666666,,,,,,,,,,,,,,,,,,,,0.017857142857142856,-0.01282051282051282,0.0024752475247524753,-0.001071540143944272
509,2026-07-31,688099 CH Equity,CNE100003LZ3,33319901W,,,,,,0.008264462809917356,0.014285714285714285,,,,,,0.012987012987012988,,,0.00423728813559322,,0.0045871559633027525,,,,,,,,0.017857142857142856,-0.01282051282051282,0.0024752475247524753,0.001397768634609345
510,2026-07-31,688110 CH Equity,CNE1000055X6,35143501W,,,,,,0.008264462809917356,0.014285714285714285,0.015873015873015872,,,,,-0.013157894736842105,-0.011627906976744186,-0.011627906976744186,-0.012658227848101266,,-0.013513513513513514,,,,,-0.02564102564102564,-0.017857142857142856,,,-0.01282051282051282,0.0024752475247524753,-0.00275887180334601
511,2026-07-31,688111 CH Equity,CNE100003PM2,33547701W,,0.009900990099009901,0.010869565217391304,0.01020408163265306,,0.008264462809917356,0.014285714285714285,,,,,,,,,,,-0.013513513513513514,,,,,,,,,0.0064516129032258064,0.0024752475247524753,0.002140140122431582
512,2026-07-31,688120 CH Equity,CNE100005QL7,35344301W,,,-0.010638297872340425,,,0.008264462809917356,,,,,,,,0.011627906976744186,,,,,,,,,0.01282051282051282,,,-0.02040816326530612,,-0.00980392156862745,-0.00010750685036172672
513,2026-07-31,688122 CH Equity,CNE100003MF3,33282901W,-0.010526315789473684,-0.01,,-0.010309278350515464,,,,0.015873015873015872,,,,,,,,,,,,,,,,,,,,0.0024752475247524753,4.763956255901395e-05
514,2026-07-31,688126 CH Equity,CNE1000040F5,33825701W,,-0.01,-0.010638297872340425,-0.010309278350515464,,,,,,,,,-0.013157894736842105,,,-0.012658227848101266,,-0.013513513513513514,,,,,,,,0.017857142857142856,-0.01282051282051282,0.0024752475247524753,-0.0020081365038760613
515,2026-07-31,688169 CH Equity,CNE100003R80,33730101W,,-0.01,,-0.010309278350515464,,,0.014285714285714285,,,,0.01694915254237288,,0.012987012987012988,,,0.00423728813559322,0.0625,0.0045871559633027525,,-0.017241379310344827,,,,-0.017857142857142856,,0.017857142857142856,,0.0024752475247524753,0.0010216000945729967
516,2026-07-31,688180 CH Equity,CNE1000041Z1,33015805W,,,,,-0.014705882352941176,0.008264462809917356,-0.014285714285714285,,,,,-0.02564102564102564,,,,,,,-0.02127659574468085,,,,,,,,-0.01282051282051282,0.0024752475247524753,-0.0027347596653500756
517,2026-07-31,688183 CH Equity,CNE100005428,34709601W,0.010101010101010102,,0.010869565217391304,,,,,0.015873015873015872,0.014925373134328358,,,,0.012987012987012988,,,0.00423728813559322,,0.0045871559633027525,,,,,0.01282051282051282,0.017857142857142856,,,0.0064516129032258064,0.0024752475247524753,0.004928023691769348
518,2026-07-31,688187 CH Equity,CNE100004QK2,28208205W,,,,,-0.014705882352941176,,0.014285714285714285,,,,,,,0.011627906976744186,0.011627906976744186,-0.012658227848101266,,-0.013513513513513514,-0.02127659574468085,,-0.027777777777777776,,,0.017857142857142856,,,,-0.00980392156862745,-0.0011876751172972266
519,2026-07-31,688188 CH Equity,CNE100003LY6,33321201W,-0.010526315789473684,,,,,0.008264462809917356,0.014285714285714285,-0.016129032258064516,,,,,-0.013157894736842105,,0.011627906976744186,-0.012658227848101266,,-0.013513513513513514,,,,,0.01282051282051282,,,,0.0064516129032258064,0.0024752475247524753,0.0005271106473126888
520,2026-07-31,688195 CH Equity,CNE1000053F8,34706401W,,,,,,,,-0.016129032258064516,-0.015151515151515152,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,-0.02564102564102564,-0.017857142857142856,,,,0.0024752475247524753,-0.0036332489592511698
521,2026-07-31,688213 CH Equity,CNE100005QT0,35343101W,,,,,,0.008264462809917356,,0.015873015873015872,0.014925373134328358,,,,0.012987012987012988,,,0.00423728813559322,,0.0045871559633027525,,,,,0.01282051282051282,,,,0.0064516129032258064,0.0024752475247524753,0.0034660194917029517
522,2026-07-31,688220 CH Equity,CNE100005RF7,35190301W,,-0.01,,,,0.008264462809917356,0.014285714285714285,,,,,,,-0.011627906976744186,-0.011627906976744186,,,,,,,,0.01282051282051282,,,,-0.01282051282051282,0.0024752475247524753,0.0004094187877719101
523,2026-07-31,688223 CH Equity,CNE100005R96,35201601W,-0.010526315789473684,0.009900990099009901,,0.01020408163265306,,,-0.014285714285714285,,,,,,,,-0.011627906976744186,0.00423728813559322,,0.0045871559633027525,,,,,-0.02564102564102564,-0.017857142857142856,,0.017857142857142856,0.0064516129032258064,-0.00980392156862745,-0.00261592536460508
524,2026-07-31,688234 CH Equity,CNE100005RH3,35188401W,,-0.01,,,,-0.016666666666666666,,,,,,,-0.013157894736842105,,0.011627906976744186,-0.012658227848101266,,-0.013513513513513514,,,,,0.01282051282051282,0.017857142857142856,,,,0.0024752475247524753,0.0004621697135581131
525,2026-07-31,688235 CH Equity,CNE100005XT6,02637605W,,,0.010869565217391304,,,0.008264462809917356,-0.014285714285714285,,,,,,,-0.011627906976744186,-0.011627906976744186,,,,0.01098901098901099,0.008771929824561403,,,,,,,0.0064516129032258064,0.0024752475247524753,0.0005591035097094798
526,2026-07-31,688249 CH Equity,CNE1000060L1,35660501W,,,,,,0.008264462809917356,-0.014285714285714285,,,,,,-0.013157894736842105,,,-0.012658227848101266,,,,,,,0.01282051282051282,,,,0.0064516129032258064,0.0024752475247524753,0.00025090798877793353
527,2026-07-31,688271 CH Equity,CNE100005PN5,35426501W,,,,,,-0.016666666666666666,,,,,0.01694915254237288,-0.02564102564102564,,,,,,,-0.02127659574468085,,,,,,,,,0.0024752475247524753,-0.0012366417228261524
528,2026-07-31,688303 CH Equity,CNE100004P24,34971101W,-0.010526315789473684,-0.01,-0.010638297872340425,-0.010309278350515464,,0.008264462809917356,,0.015873015873015872,,,,,-0.013157894736842105,-0.011627906976744186,-0.011627906976744186,-0.012658227848101266,,-0.013513513513513514,,,,,-0.02564102564102564,-0.017857142857142856,,,-0.01282051282051282,0.0024752475247524753,-0.004638611460717132
529,2026-07-31,688313 CH Equity,CNE100004454,33925301W,0.010101010101010102,,,,,,,,,,,,0.012987012987012988,-0.011627906976744186,-0.011627906976744186,0.00423728813559322,,0.0045871559633027525,,,,,,,,-0.02040816326530612,,0.0024752475247524753,-0.00020996602642067312
530,2026-07-31,688331 CH Equity,CNE100005B03,34408204W,0.010101010101010102,,,,0.014492753623188406,0.008264462809917356,,,,,0.01694915254237288,0.024390243902439025,,-0.011627906976744186,-0.011627906976744186,,,,,-0.017241379310344827,,,,,,0.017857142857142856,-0.01282051282051282,0.0024752475247524753,0.0009730522732340461
531,2026-07-31,688347 CH Equity,CNE100006M90,31849305W,,,0.010869565217391304,,,0.008264462809917356,-0.014285714285714285,,0.014925373134328358,,,,-0.013157894736842105,,,-0.012658227848101266,,-0.013513513513513514,,,,,,,,,,,-0.00011818324450972416
532,2026-07-31,688361 CH Equity,CNE100005ZD5,35673901W,,,0.010869565217391304,,,,,-0.016129032258064516,-0.015151515151515152,,,,-0.013157894736842105,,,,,,,,,,-0.02564102564102564,-0.017857142857142856,,,-0.01282051282051282,0.0024752475247524753,-0.004601585828946299
533,2026-07-31,688375 CH Equity,CNE100005Q55,35398201W,,,-0.010638297872340425,,,-0.016666666666666666,0.014285714285714285,-0.016129032258064516,-0.015151515151515152,,,,-0.013157894736842105,0.011627906976744186,0.011627906976744186,-0.012658227848101266,,-0.013513513513513514,,,,,,,,,,-0.00980392156862745,-0.002853155885881604
534,2026-07-31,688385 CH Equity,CNE100004PL2,24796905W,,,,,,-0.016666666666666666,,,,,,,,-0.011627906976744186,,,,,,,,,,,,0.017857142857142856,0.0064516129032258064,-0.00980392156862745,-0.0006590548661938973
535,2026-07-31,688387 CH Equity,CNE100005P31,35460701W,,-0.01,,,,-0.016666666666666666,,0.015873015873015872,,,,,,,,0.00423728813559322,,0.0045871559633027525,,,,,-0.02564102564102564,-0.017857142857142856,,,,0.0024752475247524753,-0.0025361507265597876
536,2026-07-31,688396 CH Equity,CNE100003S06,33738301W,,,0.010869565217391304,,,,0.014285714285714285,,,,,,,,,,,,,,,,-0.02564102564102564,-0.017857142857142856,,,0.0064516129032258064,-0.00980392156862745,-0.001854989299020911
537,2026-07-31,688411 CH Equity,,36563501W,0.010101010101010102,,-0.010638297872340425,,-0.014705882352941176,,0.014285714285714285,,,,0.01694915254237288,,0.012987012987012988,,-0.011627906976744186,0.00423728813559322,,0.0045871559633027525,,,0.014084507042253521,,,0.017857142857142856,,0.017857142857142856,,,0.0020701640565091274
538,2026-07-31,688469 CH Equity,CNE1000060N7,35665701W,,-0.01,,,,,-0.014285714285714285,,,,,,-0.013157894736842105,0.011627906976744186,-0.011627906976744186,,,,,,,,,-0.017857142857142856,,,0.0064516129032258064,0.0024752475247524753,-0.002096546339351521
539,2026-07-31,688472 CH Equity,CNE100006KH6,35692601W,-0.010526315789473684,,-0.010638297872340425,0.01020408163265306,,,-0.014285714285714285,,,,,,,,,0.00423728813559322,,0.0045871559633027525,,,,,,,,-0.02040816326530612,0.0064516129032258064,0.0024752475247524753,-0.0006467217055486692
540,2026-07-31,688498 CH Equity,CNE100005VF9,35528101W,0.010101010101010102,0.009900990099009901,0.010869565217391304,0.01020408163265306,,,,,,,,,-0.013157894736842105,,,-0.012658227848101266,,-0.013513513513513514,,,,,0.01282051282051282,0.017857142857142856,,-0.02040816326530612,,0.0024752475247524753,0.0019245202542887943
541,2026-07-31,688506 CH Equity,CNE100006FN4,35558801W,,-0.01,,,,0.008264462809917356,-0.014285714285714285,,,,0.01694915254237288,,,-0.011627906976744186,-0.011627906976744186,,,,,,,,,,,,-0.01282051282051282,0.0024752475247524753,-0.0013896724711016275
542,2026-07-31,688521 CH Equity,CNE100004413,33929301W,,,,,,,-0.014285714285714285,,,,,,,-0.011627906976744186,-0.011627906976744186,0.00423728813559322,,0.0045871559633027525,,,,,,,,,-0.01282051282051282,0.0024752475247524753,-0.001398073583943456
543,2026-07-31,688525 CH Equity,CNE100005VN3,35555001W,0.010101010101010102,0.009900990099009901,,0.01020408163265306,,0.008264462809917356,-0.014285714285714285,0.015873015873015872,0.014925373134328358,,,,0.012987012987012988,-0.011627906976744186,-0.011627906976744186,0.00423728813559322,,0.0045871559633027525,,,,,0.01282051282051282,,,0.017857142857142856,-0.01282051282051282,0.0024752475247524753,0.0026848854204855692
544,2026-07-31,688578 CH Equity,CNE100005XJ7,34554801W,0.010101010101010102,0.009900990099009901,0.010869565217391304,0.01020408163265306,,0.008264462809917356,0.014285714285714285,,,,,-0.02564102564102564,,-0.011627906976744186,-0.011627906976744186,,,,0.01098901098901099,-0.017241379310344827,,,,,,,,-0.00980392156862745,0.0006500909427568152
545,2026-07-31,688608 CH Equity,CNE100005XM1,34600801W,-0.010526315789473684,,,,,0.008264462809917356,0.014285714285714285,,,,,,,,,-0.012658227848101266,,-0.013513513513513514,,,,,0.01282051282051282,0.017857142857142856,,,0.0064516129032258064,0.0024752475247524753,0.002587203880029552
546,2026-07-31,688615 CH Equity,,36359101W,,0.009900990099009901,,0.01020408163265306,,0.008264462809917356,,-0.016129032258064516,-0.015151515151515152,,,,,,,,,,,,,,,,,,0.0064516129032258064,,-0.00022938659817984012
547,2026-07-31,688617 CH Equity,CNE100004C45,34621901W,,,,,,0.008264462809917356,0.014285714285714285,,,,,-0.02564102564102564,,,,,,,,,,,,,,0.017857142857142856,,0.0024752475247524753,0.0011964397666533405
548,2026-07-31,688629 CH Equity,CNE100006KM6,35705501W,0.010101010101010102,0.009900990099009901,0.010869565217391304,0.01020408163265306,-0.014705882352941176,,,,,,0.01694915254237288,,0.012987012987012988,-0.011627906976744186,-0.011627906976744186,0.00423728813559322,,0.0045871559633027525,-0.02127659574468085,,-0.027777777777777776,,,-0.017857142857142856,,0.017857142857142856,-0.01282051282051282,0.0024752475247524753,-0.0023166386702187644
549,2026-07-31,688676 CH Equity,CNE1000053V5,34668901W,,,,,0.014492753623188406,,,,,0.021739130434782608,0.01694915254237288,,,,,0.00423728813559322,,0.0045871559633027525,,-0.017241379310344827,,,,,,,-0.01282051282051282,0.0024752475247524753,0.0018142235427461922
550,2026-07-31,688702 CH Equity,CNE100006DD0,35855101W,,,,,,0.008264462809917356,0.014285714285714285,0.015873015873015872,0.014925373134328358,,,,,,,,,,,,,,-0.02564102564102564,-0.017857142857142856,,,-0.01282051282051282,,-0.0007657157379826523
551,2026-07-31,688777 CH Equity,CNE100005D92,34522101W,,-0.01,-0.010638297872340425,,,-0.016666666666666666,0.014285714285714285,,,,,,,,,,,,,,,,,,,,,0.0024752475247524753,-0.0005511858056369901
552,2026-07-31,688778 CH Equity,CNE100004NQ6,34995501W,0.010101010101010102,0.009900990099009901,0.010869565217391304,0.01020408163265306,0.014492753623188406,,,,,0.021739130434782608,0.01694915254237288,,0.012987012987012988,,,0.00423728813559322,,0.0045871559633027525,0.01098901098901099,,-0.027777777777777776,,,,,,,0.0024752475247524753,0.0038351277972179516
553,2026-07-31,688981 CH Equity,CNE1000041W8,15874106W,,,,,,0.008264462809917356,-0.014285714285714285,0.015873015873015872,0.014925373134328358,,,,-0.013157894736842105,,,,,-0.013513513513513514,,,,,,,,0.017857142857142856,0.0064516129032258064,0.0024752475247524753,0.0014756502893522065
