style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Price Momentum,Valuation,Volatility,MP
468,2026-08-31,603986 CH Equity,CNE1000030S9,32212201W,0.001633007368593529,0.0015656668585484349,0.0016688976404307496,0.0017064009581932381,,0.001309221424820674,0.0023364566966030493,,,,,,,,,-0.0018520693326731488,,,,0.0005148124924718582,,,0.0010331271107428448,0.0029205708707538114,0.002711958665699968,,,,0.0007481265284689566,0.0007605407682026357
469,2026-08-31,603993 CH Equity,CNE100001NR0,28453202W,,,-0.0018520693326731488,,-0.0023364566966030493,,,,-0.00253116142131997,-0.0018983710659899776,,,,,,,,,,,,,,,,,,,0.0007481265284689566,-0.0003777212570924445
470,2026-08-31,605117 CH Equity,CNE1000052S3,34754501W,0.001633007368593529,,0.0016688976404307496,,0.002301055837563609,,0.0023364566966030493,,,,,,,,,-0.0018520693326731488,-0.0018520693326731488,,,0.0005148124924718582,,,,0.0029205708707538114,0.002711958665699968,,0.002664380443494705,0.001054650592216654,,0.0007711128465064085
471,2026-08-31,605499 CH Equity,CNE100005576,34875601W,,,,,,0.001309221424820674,,-0.005423917331399936,,,-0.0033015148973738737,-0.003531853146027865,,,,,,-0.003996570665242057,0.000744459241564697,0.0005148124924718582,,0.0023364566966030493,,,,,,0.001054650592216654,,-0.00033329514461604906
472,2026-08-31,688002 CH Equity,CNE100003MX6,33290501W,0.001633007368593529,,,,,,,,0.00253116142131997,0.0018749343861629406,,,,,,,,,0.000744459241564697,0.0005148124924718582,,,0.0010331271107428448,,,,0.002664380443494705,0.001054650592216654,0.0007481265284689566,0.0004567401857909797
473,2026-08-31,688008 CH Equity,CNE100003MN7,34655901W,,,0.0016688976404307496,,,0.001309221424820674,0.0023364566966030493,,,,,,,,,,,,-0.0022010099315825826,-0.002024929137055976,,,0.0010331271107428448,0.0029205708707538114,0.002711958665699968,,-0.003037393705583964,,0.0007481265284689566,0.0004454622628304704
474,2026-08-31,688012 CH Equity,CNE100003MM9,33303201W,,,,,,0.001309221424820674,,,,,,,,,,0.0018520693326731488,0.0018520693326731488,,,0.0005148124924718582,,,0.0010331271107428448,,,,0.002664380443494705,,,0.0002415758612975486
475,2026-08-31,688017 CH Equity,CNE1000043F9,33965501W,,,-0.0018520693326731488,,-0.0023364566966030493,,,,,,,-0.003531853146027865,,0.0014463779550399829,-0.002109301184433308,,,,-0.0022010099315825826,-0.002024929137055976,,0.0023364566966030493,,-0.002977836966258788,-0.002761267005076331,,-0.003037393705583964,,0.0007481265284689566,-0.0007414762241470688
476,2026-08-31,688019 CH Equity,CNE100003ML1,33304501W,,,-0.0018520693326731488,,,0.001309221424820674,,,-0.00253116142131997,-0.0018983710659899776,,,,,,,,,,0.0005148124924718582,,,0.0010331271107428448,,,,0.002664380443494705,,-0.001488918483129394,-0.00015188041784338957
477,2026-08-31,688036 CH Equity,CNE100003P74,33374501W,-0.001633007368593529,-0.001581975888324981,-0.0018520693326731488,-0.0017257918781727068,,0.001309221424820674,,,,,,,,,0.002109301184433308,,,,0.000744459241564697,0.0005148124924718582,,,0.0010331271107428448,-0.002977836966258788,-0.002761267005076331,,,-0.002080406647660249,,-0.0005554907382541478
478,2026-08-31,688037 CH Equity,CNE100005X23,33665101W,-0.001633007368593529,-0.001581975888324981,,-0.0017257918781727068,,,,,,,,,,,-0.002109301184433308,,,,,0.0005148124924718582,,,0.0010331271107428448,,,,,-0.002080406647660249,,-0.00025358499316073725
479,2026-08-31,688041 CH Equity,CNE100005PT2,35397101W,,,-0.0018520693326731488,,,,,,-0.00253116142131997,-0.0018983710659899776,,,,,,,,,,0.0005148124924718582,,,0.0010331271107428448,0.0029205708707538114,0.002711958665699968,,,-0.002080406647660249,-0.001488918483129394,1.2310939812482412e-05
480,2026-08-31,688047 CH Equity,CNE100005QH5,35346801W,,,,,,-0.0025740624623592913,,,0.00253116142131997,0.0018749343861629406,,,,,-0.002109301184433308,-0.0018520693326731488,-0.0018520693326731488,,-0.0022010099315825826,-0.002024929137055976,,,-0.0041045860886269785,,,,,-0.002080406647660249,0.0007481265284689566,-0.0003597564893864864
481,2026-08-31,688048 CH Equity,CNE100005ZH6,35290901W,,-0.001581975888324981,,,,-0.0025740624623592913,,,,,,,,,-0.002109301184433308,,,,-0.0022010099315825826,-0.002024929137055976,,,0.0010331271107428448,0.0029205708707538114,0.002711958665699968,,,-0.002080406647660249,-0.001488918483129394,-3.821233951495785e-05
482,2026-08-31,688065 CH Equity,CNE100004447,18769301W,,,,,,,,,,,-0.0033015148973738737,,,,,0.0018520693326731488,0.0018520693326731488,,,,,,,,,,,,,-9.765128471390832e-05
483,2026-08-31,688072 CH Equity,CNE100005998,35309601W,,,,,,0.001309221424820674,,,0.00253116142131997,0.0018749343861629406,,,,,,,,,0.000744459241564697,0.0005148124924718582,,,0.0010331271107428448,,,,0.002664380443494705,,-0.001488918483129394,0.00030686247476107586
484,2026-08-31,688082 CH Equity,CNE100004ZD8,35106701W,,0.0015656668585484349,,0.0017064009581932381,,-0.0025740624623592913,,,,,,,,,,,,,,0.0005148124924718582,,,0.0010331271107428448,,,,,-0.002080406647660249,,-3.2006501933350757e-05
485,2026-08-31,688099 CH Equity,CNE100003LZ3,33319901W,,,,,,0.001309221424820674,0.0023364566966030493,,,,,,,,,,,,0.000744459241564697,0.0005148124924718582,,,0.0010331271107428448,,,,,-0.002080406647660249,0.0007481265284689566,0.0001244845902284681
486,2026-08-31,688110 CH Equity,CNE1000055X6,35143501W,,,,,,0.001309221424820674,0.0023364566966030493,,0.00253116142131997,,,,,,-0.002109301184433308,-0.0018520693326731488,-0.0018520693326731488,,-0.0022010099315825826,-0.002024929137055976,,,0.0010331271107428448,-0.002977836966258788,-0.002761267005076331,,,-0.002080406647660249,,-0.00045243845853384706
487,2026-08-31,688111 CH Equity,CNE100003PM2,33547701W,,,,,,0.001309221424820674,0.0023364566966030493,,,,,,,,-0.002109301184433308,,,,-0.0022010099315825826,-0.002024929137055976,,,0.0010331271107428448,,,,,,,1.5733297915257645e-05
488,2026-08-31,688120 CH Equity,CNE100005QL7,35344301W,,,,,,0.001309221424820674,,,,,,,,,,0.0018520693326731488,,,,0.0005148124924718582,,,0.0010331271107428448,,,,-0.003037393705583964,,-0.001488918483129394,2.873311107842029e-06
489,2026-08-31,688122 CH Equity,CNE100003MF3,33282901W,-0.001633007368593529,-0.001581975888324981,,-0.0017257918781727068,,,,,0.00253116142131997,,,,,,,,,,,,,,,,,,,,,-5.0022184127413156e-05
490,2026-08-31,688126 CH Equity,CNE1000040F5,33825701W,,-0.001581975888324981,,-0.0017257918781727068,,,,,,,,,,,-0.002109301184433308,,,,-0.0022010099315825826,-0.002024929137055976,,,0.0010331271107428448,,,,,-0.002080406647660249,,-0.0003310020994676597
491,2026-08-31,688169 CH Equity,CNE100003R80,33730101W,,,,,,,0.0023364566966030493,,,,,,0.002812401579244411,-0.002812401579244411,,-0.0018520693326731488,,,0.000744459241564697,0.0005148124924718582,0.011682283483015246,,,-0.002977836966258788,,,0.002664380443494705,,,0.00026760999433247934
492,2026-08-31,688180 CH Equity,CNE1000041Z1,33015805W,,,,,-0.0023364566966030493,0.001309221424820674,-0.0023364566966030493,,,,,-0.003531853146027865,,,,,,-0.003996570665242057,,,,,,,,,,-0.002080406647660249,,-0.0004615350895338742
493,2026-08-31,688183 CH Equity,CNE100005428,34709601W,0.001633007368593529,,0.0016688976404307496,0.0017064009581932381,,,,,0.00253116142131997,0.0018749343861629406,,,,,0.002109301184433308,,,,0.000744459241564697,0.0005148124924718582,,,0.0010331271107428448,0.0029205708707538114,0.002711958665699968,,,0.001054650592216654,0.0007481265284689566,0.0009235235701051416
494,2026-08-31,688187 CH Equity,CNE100004QK2,28208205W,,,,,,,0.0023364566966030493,,,,,-0.003531853146027865,,,-0.002109301184433308,0.0018520693326731488,0.0018520693326731488,,-0.0022010099315825826,-0.002024929137055976,,,,0.0029205708707538114,0.002711958665699968,,,,-0.001488918483129394,0.00028820882721485806
495,2026-08-31,688188 CH Equity,CNE100003LY6,33321201W,-0.001633007368593529,,,-0.0017257918781727068,,0.001309221424820674,0.0023364566966030493,,-0.00253116142131997,,,,,,-0.002109301184433308,,0.0018520693326731488,,-0.0022010099315825826,-0.002024929137055976,,,0.0010331271107428448,,,,,0.001054650592216654,,-0.00010115006480917421
496,2026-08-31,688200 CH Equity,CNE100003RC9,33702601W,-0.001633007368593529,0.0015656668585484349,-0.0018520693326731488,0.0017064009581932381,,-0.0025740624623592913,0.0023364566966030493,,,,,,,,-0.002109301184433308,,,,-0.0022010099315825826,-0.002024929137055976,,,0.0010331271107428448,0.0029205708707538114,0.002711958665699968,,0.002664380443494705,0.001054650592216654,0.0007481265284689566,0.0004124466292385116
497,2026-08-31,688213 CH Equity,CNE100005QT0,35343101W,,,0.0016688976404307496,,,0.001309221424820674,,,0.00253116142131997,0.0018749343861629406,,,,,0.002109301184433308,,,,0.000744459241564697,0.0005148124924718582,,,0.0010331271107428448,,,,,0.001054650592216654,,0.0004519439676195518
498,2026-08-31,688220 CH Equity,CNE100005RF7,35190301W,,-0.001581975888324981,,,,0.001309221424820674,0.0023364566966030493,,,,,,,,,-0.0018520693326731488,-0.0018520693326731488,,,0.0005148124924718582,,,0.0010331271107428448,,,,,-0.002080406647660249,,-5.898312019731715e-05
499,2026-08-31,688223 CH Equity,CNE100005R96,35201601W,-0.001633007368593529,-0.001581975888324981,,-0.0017257918781727068,,,-0.0023364566966030493,,,,,,,,,,-0.0018520693326731488,,0.000744459241564697,0.0005148124924718582,,,-0.0041045860886269785,-0.002977836966258788,-0.002761267005076331,,0.002664380443494705,0.001054650592216654,-0.001488918483129394,-0.0007330674263814695
500,2026-08-31,688234 CH Equity,CNE100005RH3,35188401W,,,,,,-0.0025740624623592913,,,0.00253116142131997,,,,,,-0.002109301184433308,,0.0018520693326731488,,-0.0022010099315825826,-0.002024929137055976,,,0.0010331271107428448,0.0029205708707538114,0.002711958665699968,,,,,0.0003303268080386069
501,2026-08-31,688235 CH Equity,CNE100005XT6,02637605W,,-0.001581975888324981,,-0.0017257918781727068,,0.001309221424820674,-0.0023364566966030493,,,,,0.0017867021797552728,,0.0014463779550399829,,-0.0018520693326731488,-0.0018520693326731488,,,,,,,,,,,0.001054650592216654,0.0007481265284689566,-0.0001050640476304972
502,2026-08-31,688249 CH Equity,CNE1000060L1,35660501W,,,,,,0.001309221424820674,-0.0023364566966030493,,,,,,,,-0.002109301184433308,,,,,-0.002024929137055976,,,0.0010331271107428448,,,,,0.001054650592216654,0.0007481265284689566,-1.772395834781813e-05
503,2026-08-31,688271 CH Equity,CNE100005PN5,35426501W,,,-0.0018520693326731488,,,-0.0025740624623592913,,,,,,-0.003531853146027865,0.002812401579244411,,,,,-0.003996570665242057,,,,,,,,,,,0.0007481265284689566,-0.00022624525346190533
504,2026-08-31,688313 CH Equity,CNE100004454,33925301W,,,,,,,,,,,,,,,0.002109301184433308,-0.0018520693326731488,-0.0018520693326731488,,0.000744459241564697,0.0005148124924718582,,,0.0010331271107428448,,,,-0.003037393705583964,-0.002080406647660249,0.0007481265284689566,-0.00012184988235253233
505,2026-08-31,688331 CH Equity,CNE100005B03,34408204W,0.001633007368593529,,,,0.002301055837563609,0.001309221424820674,,,,,,,0.002812401579244411,-0.002812401579244411,,-0.0018520693326731488,-0.0018520693326731488,0.003996570665242057,,,,,,,,,0.002664380443494705,-0.002080406647660249,,0.00021472049043749493
506,2026-08-31,688347 CH Equity,CNE100006M90,31849305W,,,0.0016688976404307496,,,0.001309221424820674,-0.0023364566966030493,,,0.0018749343861629406,,,,,-0.002109301184433308,,,,-0.0022010099315825826,-0.002024929137055976,,,-0.0041045860886269785,,,,,,,-0.00021299337269214413
507,2026-08-31,688361 CH Equity,CNE100005ZD5,35673901W,,,,,,,,,-0.00253116142131997,-0.0018983710659899776,,,,,-0.002109301184433308,,,,,0.0005148124924718582,,,0.0010331271107428448,-0.002977836966258788,-0.002761267005076331,,,-0.002080406647660249,0.0007481265284689566,-0.0006406001589612576
508,2026-08-31,688375 CH Equity,CNE100005Q55,35398201W,,,,,,-0.0025740624623592913,0.0023364566966030493,,-0.00253116142131997,-0.0018983710659899776,,,,,-0.002109301184433308,0.0018520693326731488,0.0018520693326731488,,-0.0022010099315825826,-0.002024929137055976,,,-0.0041045860886269785,,,,,,-0.001488918483129394,-0.0004648483736389479
509,2026-08-31,688385 CH Equity,CNE100004PL2,24796905W,,,,,,-0.0025740624623592913,,,,,,,,,,-0.0018520693326731488,,,,0.0005148124924718582,,,0.0010331271107428448,,,,,0.001054650592216654,-0.001488918483129394,-7.71122123962869e-05
510,2026-08-31,688387 CH Equity,CNE100005P31,35460701W,,,,,,-0.0025740624623592913,,,0.00253116142131997,,,,,,,,,,0.000744459241564697,0.0005148124924718582,,,-0.0041045860886269785,-0.002977836966258788,-0.002761267005076331,,,,0.0007481265284689566,-0.0004481057010219693
511,2026-08-31,688396 CH Equity,CNE100003S06,33738301W,,0.0015656668585484349,0.0016688976404307496,,,,0.0023364566966030493,,,,,,,,,,,,-0.0022010099315825826,0.0005148124924718582,,,0.0010331271107428448,-0.002977836966258788,-0.002761267005076331,,,0.001054650592216654,,-0.00014485527744942159
512,2026-08-31,688411 CH Equity,            ,36563501W,0.001633007368593529,,,,,,0.0023364566966030493,,,0.0018749343861629406,,,0.002812401579244411,,0.002109301184433308,,-0.0018520693326731488,,0.000744459241564697,0.0005148124924718582,,0.0023364566966030493,,0.0029205708707538114,0.002711958665699968,,0.002664380443494705,,,0.0008089510258776336
513,2026-08-31,688469 CH Equity,CNE1000060N7,35665701W,,-0.001581975888324981,,,,,-0.0023364566966030493,,,,,,,,-0.002109301184433308,0.0018520693326731488,-0.0018520693326731488,,,0.0005148124924718582,,,0.0010331271107428448,-0.002977836966258788,-0.002761267005076331,,,0.001054650592216654,,-0.00046083179618047597
514,2026-08-31,688472 CH Equity,CNE100006KH6,35692601W,-0.001633007368593529,,,,,,-0.0023364566966030493,,,0.0018749343861629406,,,,,,,,,0.000744459241564697,0.0005148124924718582,,,-0.0041045860886269785,,,,,0.001054650592216654,0.0007481265284689566,-8.835964329402871e-05
515,2026-08-31,688498 CH Equity,CNE100005VF9,35528101W,0.001633007368593529,0.0015656668585484349,,0.0017064009581932381,,,,,,,,,,,-0.002109301184433308,-0.0018520693326731488,,,-0.0022010099315825826,-0.002024929137055976,,,0.0010331271107428448,0.0029205708707538114,0.002711958665699968,,-0.003037393705583964,,0.0007481265284689566,0.00033703215556617346
516,2026-08-31,688506 CH Equity,CNE100006FN4,35558801W,-0.001633007368593529,-0.001581975888324981,,,,,-0.0023364566966030493,,,,,,0.002812401579244411,,,-0.0018520693326731488,-0.0018520693326731488,-0.003996570665242057,,,,,,,,,,-0.002080406647660249,0.0007481265284689566,-0.0004113408045416582
517,2026-08-31,688521 CH Equity,CNE100004413,33929301W,,0.0015656668585484349,,,,-0.0025740624623592913,-0.0023364566966030493,,-0.00253116142131997,,,,,,,-0.0018520693326731488,-0.0018520693326731488,,0.000744459241564697,0.0005148124924718582,,,0.0010331271107428448,,,,,-0.002080406647660249,,-0.0003499173995669818
518,2026-08-31,688525 CH Equity,CNE100005VN3,35555001W,0.001633007368593529,,,0.0017064009581932381,,0.001309221424820674,-0.0023364566966030493,,0.00253116142131997,0.0018749343861629406,,,,,0.002109301184433308,-0.0018520693326731488,-0.0018520693326731488,,0.000744459241564697,0.0005148124924718582,,,0.0010331271107428448,,,,0.002664380443494705,-0.002080406647660249,0.0007481265284689566,0.00026418714034448894
519,2026-08-31,688578 CH Equity,CNE100005XJ7,34554801W,0.001633007368593529,0.0015656668585484349,0.0016688976404307496,0.0017064009581932381,,0.001309221424820674,0.0023364566966030493,,,,,0.0017867021797552728,,-0.002812401579244411,,-0.0018520693326731488,-0.0018520693326731488,-0.003996570665242057,,,,,,,,,,0.001054650592216654,,0.00018764898176717984
520,2026-08-31,688608 CH Equity,CNE100005XM1,34600801W,-0.001633007368593529,-0.001581975888324981,-0.0018520693326731488,-0.0017257918781727068,,0.001309221424820674,0.0023364566966030493,,,,,,,,,,,,-0.0022010099315825826,-0.002024929137055976,,,0.0010331271107428448,0.0029205708707538114,0.002711958665699968,,,,0.0007481265284689566,0.0002454091633093016
521,2026-08-31,688617 CH Equity,CNE100004C45,34621901W,,,-0.0018520693326731488,,,0.001309221424820674,0.0023364566966030493,,,,,,,,,,,-0.003996570665242057,,,,,,,,,0.002664380443494705,,,3.0959929240575166e-05
522,2026-08-31,688629 CH Equity,CNE100006KM6,35705501W,0.001633007368593529,,,,,,,,,0.0018749343861629406,,-0.003531853146027865,0.002812401579244411,,0.002109301184433308,-0.0018520693326731488,-0.0018520693326731488,,0.000744459241564697,0.0005148124924718582,,,,-0.002977836966258788,-0.002761267005076331,,0.002664380443494705,-0.002080406647660249,,-0.0003179477187463375
523,2026-08-31,688676 CH Equity,CNE1000053V5,34668901W,,,,,0.002301055837563609,,,,,0.0018749343861629406,0.0034515837563454136,,0.002812401579244411,-0.002812401579244411,,,,,0.000744459241564697,0.0005148124924718582,,,,,,,,-0.002080406647660249,,0.0003456442528472233
524,2026-08-31,688702 CH Equity,CNE100006DD0,35855101W,,,,,,0.001309221424820674,0.0023364566966030493,,0.00253116142131997,0.0018749343861629406,,,,,,,,,,0.0005148124924718582,,,0.0010331271107428448,-0.002977836966258788,-0.002761267005076331,,,-0.002080406647660249,,-0.00012064743091227049
525,2026-08-31,688777 CH Equity,CNE100005D92,34522101W,,-0.001581975888324981,-0.0018520693326731488,,,-0.0025740624623592913,0.0023364566966030493,,,,,,,,,,,,,0.0005148124924718582,,,0.0010331271107428448,,,,,,,-5.460479693560168e-05
526,2026-08-31,688981 CH Equity,CNE1000041W8,15874106W,,,,,,0.001309221424820674,-0.0023364566966030493,,0.00253116142131997,0.0018749343861629406,,,,,-0.002109301184433308,,,,-0.0022010099315825826,0.0005148124924718582,,,0.0010331271107428448,,,,0.002664380443494705,0.001054650592216654,,0.0002148127647900656
